a1,Stage1,Stage2,Stage3,Stage4,Stage5,AllStage
try0.3,0,0,0,0,0,0.3
try0.1578947,0,0,0,0,0,0.2068965
try0.2,0,0,0,0,0,0.2045455
a1,Stage1,Stage2,Stage3,Stage4,Stage5,AllStage
a1,Stage1,Stage2,Stage3,Stage4,Stage5,AllStage
try0,0.2727273,0,0,0,0,0.2727273
try1,0.1666667,0,0,0,0,0.2068966
try2,0.3,0,0,0,0,0.2307692
try3,0.1764706,0,0,0,0,0.2142857
try4,0.2142857,0,0,0,0,0.2142857
try5,0.2142857,0,0,0,0,0.2142857
try6,0.2307692,0,0,0,0,0.2164948
try7,0.25,0,0,0,0,0.2201835
try8,0.1764706,0,0,0,0,0.2142857
try9,0.2727273,0,0,0,0,0.2189781
try10,0.2142857,0,0,0,0,0.218543
try11,0.2,0,0,0,0,0.2168675
try12,0.2,0,0,0,0,0.2154696
try13,0.2142857,0,0,0,0,0.2153846
try14,0.3333333,0,0,0,0,0.2205882
try15,0.2142857,0,0,0,0,0.2201835
try16,0.2,0,0,0,0,0.2188841
try17,0.2307692,0,0,0,0,0.2195122
try18,0.2142857,0,0,0,0,0.2192308
try19,0.2727273,0,0,0,0,0.2214022
try20,0.375,0,0,0,0,0.2258064
try21,0.2307692,0,0,0,0,0.2260274
try22,0.2,0,0,0,0,0.2247557
try23,0.1764706,0,0,0,0,0.2222222
try24,0.2307692,0,0,0,0,0.2225519
try25,0.3,0,0,0,0,0.2247839
try26,0.25,0,0,0,0,0.2256267
try27,0.3333333,0,0,0,0,0.2282609
try28,0.2,0,0,0,0,0.227154
a1,Stage1,Stage2,Stage3,Stage4,Stage5,AllStage
try0,0.1764706,0,0,0,0,0.1764706
try1,0.2142857,0,0,0,0,0.1935484
try2,0.2307692,0,0,0,0,0.2045455
try3,0.2727273,0,0,0,0,0.2181818
try4,0.2142857,0,0,0,0,0.2173913
try5,0.2142857,0,0,0,0,0.2168675
try6,0.3,0,0,0,0,0.2258064
try7,0.2727273,0,0,0,0,0.2307692
try8,0.2142857,0,0,0,0,0.2288136
try9,0.1875,0,0,0,0,0.2238806
try10,0.2,0,0,0,0,0.2214765
try11,0.1764706,0,0,0,0,0.2168675
try12,0.2307692,0,0,0,0,0.2178771
try13,0.2307692,0,0,0,0,0.21875
a1,Stage1,Stage2,Stage3,Stage4,Stage5,AllStage
try0,0.1875,0,0,0,0,0.1875
try1,0.15,0,0,0,0,0.1666667
a1,Stage1,Stage2,Stage3,Stage4,Stage5,AllStage
try0,0.2142857,0,0,0,0,0.2142857
a1,Stage1,Stage2,Stage3,Stage4,Stage5,AllStage
try0,0.2727273,0,0,0,0,0.2727273
try1,0.5,0,0,0,0,0.3529412
