Time,Stage
0,1
47.70747,0
Time,Stage
0,1
76.52811,1
78.16609,2
153.294,2
155.159,3
246.5776,3
247.6916,4
344.6346,4
346.1065,5
373.6182,5
Time,Stage
0,1
Time,Stage
0,1
81.64175,0
83.99755,1
Time,Stage
0,1
Time,Stage
0,1
Time,Stage
0,1
