Time,Stage
0,1
28.25482,0
30.52288,1
73.74293,1
76.41166,2
85.90612,0
90.80408,0
Time,Stage
0,1
12.96895,1
Time,Stage
0,1
56.32838,1
Time,Stage
0,1
11.37258,1
