Time,Stage
0,1
1.322434,1
Time,Stage
0,1
5.060711,1
Time,Stage
0,1
28.34129,0
30.45942,1
46.60023,0
48.2501,1
66.37512,0
67.91033,1
83.34113,0
84.967,1
114.3797,0
118.5966,0
Time,Stage
0,1
3.38291,1
Time,Stage
0,1
Time,Stage
0,1
3.313832,1
