Time,Score
0,0
28.25482,170
30.52288,0
73.74293,210
76.41166,210
85.90612,270
90.80408,270
Time,Score
0,0
12.96895,120
Time,Score
0,0
56.32838,200
Time,Score
0,0
11.37258,110
