Time,Stage
0,1
27.26534,1
Time,Stage
0,1
17.46231,0
19.40717,1
32.83971,0
34.00148,1
47.37601,0
48.7858,1
76.72687,0
79.65141,1
95.66025,0
98.71238,0
Time,Stage
0,1
20.75375,1
