Time,Score
0,0
1.322434,10
Time,Score
0,0
5.060711,50
Time,Score
0,0
28.34129,170
30.45942,0
46.60023,140
48.2501,0
66.37512,160
67.91033,0
83.34113,140
84.967,0
114.3797,200
118.5966,200
Time,Score
0,0
3.38291,30
Time,Score
0,0
Time,Score
0,0
3.313832,30
