Time,Score
0,0
27.26534,100
Time,Score
0,0
17.46231,120
19.40717,0
32.83971,130
34.00148,0
47.37601,130
48.7858,0
76.72687,100
79.65141,0
95.66025,100
98.71238,100
Time,Score
0,0
20.75375,50
