Type,Time,AllTime,Score,Block
Hit,10.47013,330.9921,690,1
Hit,11.94046,332.4625,690,1
Hit,13.4134,333.9352,690,1
Hit,14.88626,335.4082,690,1
Start,0.5388651,338.1949,700,28
Hit,1.605926,339.2609,700,28
Hit,3.263791,340.9182,710,27
Hit,5.443267,343.0963,710,27
Hit,7.624253,345.2755,710,27
Hit,9.803858,347.4547,710,27
Hit,12.17195,349.8219,720,26
Hit,14.35157,352.0004,730,25
Hit,16.53215,354.1796,730,25
Hit,18.71165,356.3585,740,24
Hit,21.26825,358.9134,750,23
Miss,23.44811,361.0931,750,23
Start,0.1234723,361.3271,750,23
Hit,1.189283,362.3933,760,22
Hit,2.473374,363.6785,760,22
Hit,3.757363,364.9633,770,21
Hit,5.041457,366.2477,770,21
Hit,6.324223,367.5313,780,20
Hit,7.609452,368.8169,790,19
Hit,8.985397,370.1932,790,19
Hit,10.36125,371.5692,790,19
Hit,12.18129,373.3898,840,14
Hit,13.6586,374.867,850,13
Hit,15.38562,376.5937,850,13
Hit,16.3298,377.5381,860,12
Hit,18.57121,379.7807,860,12
Hit,21.59088,382.8018,870,11
Miss,21.59375,382.8047,870,11
Start,0.3049047,383.2143,870,11
Hit,1.74755,384.656,870,11
Hit,2.877989,385.7866,870,11
Hit,3.978497,386.887,870,11
Hit,4.866244,387.7751,880,10
Hit,5.966851,388.8746,880,10
Hit,7.825878,390.7347,880,10
Hit,10.02238,392.9311,890,9
Miss,12.10703,395.0165,910,7
Start,0.5290734,397.7977,0,21
Hit,1.687811,398.9575,0,21
Hit,2.875661,400.1468,0,21
Hit,4.064391,401.3367,10,20
Hit,5.250642,402.5239,20,19
Hit,6.53533,403.8092,20,19
Hit,7.820549,405.0952,20,19
Hit,9.104447,406.3795,30,18
Hit,10.38695,407.663,40,17
Hit,11.764,409.0415,50,16
Hit,13.14029,410.4197,50,16
Hit,14.5159,411.7966,60,15
Hit,15.89196,413.1733,70,14
Hit,17.36422,414.6467,80,13
Hit,18.8365,416.1194,80,13
Hit,20.30853,417.5924,80,13
Hit,22.03964,419.3246,80,13
Hit,23.67616,420.9629,80,13
Hit,25.31078,422.5992,80,13
Hit,27.5172,424.8076,90,12
Hit,29.64213,426.9344,100,11
Hit,31.76637,429.0596,110,10
Hit,34.78476,432.0783,140,7
Hit,36.90997,434.2043,140,7
Hit,39.5387,436.8329,140,7
Hit,45.3208,442.6127,150,6
Hit,46.81699,444.1086,150,6
Hit,48.31371,445.6051,150,6
Hit,49.7145,447.0064,150,6
Miss,50.8578,448.1497,160,5
Start,0.8228354,449.0603,160,5
Hit,2.266438,450.5033,160,5
Hit,3.466631,451.7037,170,4
Hit,4.420422,452.6573,170,4
Hit,5.512141,453.7489,170,4
Hit,6.46446,454.7007,180,3
Hit,7.556432,455.7932,180,3
Hit,8.646508,456.8828,180,3
Hit,9.600368,457.8365,180,3
Hit,10.69243,458.9285,180,3
Hit,11.78349,460.0195,180,3
Hit,12.73452,460.9709,190,2
Hit,13.82781,462.064,190,2
Hit,14.91982,463.156,190,2
Hit,15.94441,464.1808,190,2
Hit,17.03576,465.2718,190,2
Hit,18.05978,466.2953,200,1
Hit,19.15217,467.3883,200,1
Hit,20.24428,468.4809,200,1
Hit,21.26823,469.5044,200,1
Hit,22.36007,470.5965,200,1
Hit,23.45107,471.6875,200,1
Hit,24.54439,472.7807,200,1
Hit,25.63531,473.8719,200,1
Start,0.07514281,476.6833,210,21
Hit,1.233052,477.842,210,21
Hit,2.421509,479.0307,210,21
Hit,3.609884,480.2186,210,21
Hit,4.797739,481.4066,210,21
Hit,5.985014,482.5939,210,21
Hit,7.173776,483.7832,210,21
Hit,8.359954,484.9699,220,20
Hit,9.549873,486.1593,230,19
Hit,10.8339,487.4435,230,19
Hit,12.11783,488.7276,230,19
Hit,13.40171,490.0118,250,17
Hit,14.68579,491.2954,260,16
Hit,15.96909,492.5789,260,16
Hit,17.25369,493.8641,260,16
Hit,18.62879,495.2397,260,16
Hit,19.91366,496.5247,270,15
Hit,21.28983,497.9008,280,14
Hit,22.6647,499.2762,280,14
Hit,23.76782,500.3793,280,14
Hit,24.61978,501.2318,290,13
Hit,25.47125,502.0839,290,13
Hit,26.32365,502.9363,290,13
Hit,27.24372,503.8562,290,13
Hit,28.23186,504.845,300,12
Hit,29.28691,505.9006,300,12
Hit,30.20776,506.8218,310,11
Hit,31.05893,507.6729,320,10
Hit,31.91161,508.526,330,9
Hit,33.23912,509.8533,350,7
Hit,34.21747,510.8326,350,7
Hit,35.1936,511.8086,360,6
Hit,36.10412,512.7197,360,6
Hit,37.01714,513.6326,370,5
Hit,37.99351,514.6094,370,5
Hit,38.96972,515.587,370,5
Hit,40.01398,516.6326,370,5
Hit,41.05684,517.6771,370,5
Miss,42.62499,519.2479,380,4
Start,0.204606,519.609,380,4
Hit,1.646137,521.0505,380,4
Hit,2.847382,522.2526,380,4
Hit,3.872364,523.2789,380,4
Hit,4.964371,524.3718,380,4
Hit,5.987782,525.3961,380,4
Hit,7.011073,526.4193,390,3
Hit,8.104586,527.5134,390,3
Hit,9.196326,528.605,400,2
Hit,10.2884,529.6946,400,2
Hit,11.38,530.7866,400,2
Hit,12.40436,531.8102,400,2
Hit,13.49543,532.9019,400,2
Hit,14.51901,533.9259,410,1
Hit,15.61257,535.0192,410,1
Hit,16.70357,536.1097,410,1
Hit,17.79557,537.2007,410,1
Hit,18.88844,538.2922,410,1
Hit,19.98043,539.3857,410,1
Start,7.880013,549.3972,420,28
Hit,8.947314,550.4642,420,28
Hit,10.04303,551.558,420,28
Hit,11.1382,552.6525,420,28
Hit,12.23532,553.7491,420,28
Miss,13.39767,554.9111,420,28
Start,0.2861959,555.3069,420,28
Hit,1.353871,556.3736,430,27
Hit,2.449217,557.4694,440,26
Hit,3.545954,558.5652,450,25
Hit,4.641781,559.6608,460,24
Hit,5.737521,560.7546,470,23
Hit,6.83402,561.8489,470,23
Hit,7.929608,562.9447,480,22
Hit,9.117854,564.1332,480,22
Hit,10.30437,565.3187,480,22
Hit,11.49403,566.5074,490,21
Hit,12.68184,567.6942,500,20
Hit,14.01203,569.0236,500,20
Miss,14.02616,569.0377,500,20
Start,0.1997988,569.313,500,20
Hit,1.356094,570.4689,500,20
Hit,2.452173,571.5645,500,20
Hit,3.640589,572.7519,510,19
Hit,4.828516,573.9382,520,18
Hit,6.017508,575.127,520,18
Hit,7.205628,576.3143,530,17
Hit,8.391962,577.4987,540,16
Hit,9.677852,578.7861,540,16
Hit,10.96095,580.0698,540,16
Hit,12.24563,581.3546,540,16
Hit,13.52915,582.6382,560,14
Hit,14.81205,583.9199,570,13
Miss,16.03218,585.1365,580,12
Start,0.0705531,585.2942,580,12
Hit,1.324215,586.5457,580,12
Hit,2.513969,587.7347,580,12
Hit,3.797879,589.0173,590,11
Hit,4.985085,590.2038,600,10
Hit,6.360781,591.5771,600,10
Hit,7.737143,592.9532,600,10
Hit,9.020842,594.2361,600,10
Hit,10.30462,595.5183,610,9
Hit,11.68186,596.8943,620,8
Hit,13.056,598.2664,630,7
Hit,14.34204,599.5526,630,7
Hit,15.71611,600.9245,630,7
Hit,16.86796,602.076,640,6
Hit,18.75602,603.9628,640,6
Hit,20.63148,605.8361,650,5
Hit,22.63538,607.8393,650,5
Hit,24.63886,609.8428,650,5
Hit,26.64353,611.8478,650,5
Hit,28.19346,613.3981,650,5
Hit,29.17362,614.3785,660,4
Hit,30.21771,615.4218,660,4
Hit,31.26094,616.4655,670,3
Hit,32.30579,617.5108,670,3
Hit,33.34957,618.5553,670,3
Hit,34.39255,619.598,670,3
Hit,35.43754,620.6418,670,3
Hit,36.48153,621.6851,670,3
Hit,37.46141,622.6646,670,3
Hit,38.44033,623.6434,680,2
Hit,39.35278,624.5563,690,1
Hit,40.33326,625.5359,690,1
Start,0.6509292,628.443,700,28
Hit,1.715246,629.5059,700,28
Hit,3.375088,631.164,710,27
Hit,5.555066,633.3406,710,27
Hit,7.735112,635.5181,710,27
Hit,9.914096,637.6955,710,27
Hit,12.28223,640.0598,720,26
Hit,14.46237,642.2389,730,25
Hit,16.64299,644.4175,730,25
Hit,18.82302,646.5959,740,24
Hit,21.37885,649.1487,750,23
Miss,23.55356,651.3205,750,23
Start,0.1072587,651.538,750,23
Hit,1.171666,652.6016,760,22
Hit,2.457194,653.8869,760,22
Hit,3.741366,655.171,770,21
Hit,5.024202,656.4545,770,21
Hit,6.309506,657.7397,780,20
Hit,7.592852,659.0231,790,19
Hit,8.968043,660.3985,790,19
Hit,10.3446,661.775,790,19
Hit,12.16444,663.5946,840,14
Hit,13.64326,665.0723,850,13
Hit,15.37149,666.8001,850,13
Hit,16.31551,667.743,860,12
Hit,17.91107,669.3367,860,12
Hit,19.38346,670.8085,860,12
Hit,20.85499,672.2802,860,12
Hit,22.32705,673.7518,860,12
Hit,23.61132,675.037,870,11
Hit,25.08325,676.508,870,11
Hit,26.3953,677.8195,880,10
Hit,27.31128,678.7346,890,9
Hit,28.44729,679.8699,890,9
Hit,29.36328,680.7862,910,7
Hit,30.49894,681.9214,910,7
Hit,31.4872,682.9089,910,7
Hit,32.62202,684.0431,910,7
Hit,33.53839,684.9587,920,6
Hit,34.67347,686.0931,920,6
Hit,35.66338,687.0824,930,5
Hit,36.7974,688.2157,930,5
Hit,37.78646,689.2036,930,5
Hit,38.92244,690.3394,930,5
Hit,41.5865,693.0023,940,4
Hit,45.95007,697.3624,940,4
Hit,50.31541,701.7263,950,3
Hit,54.39857,705.8073,960,2
Hit,58.7725,710.1813,970,1
Hit,59.95962,711.367,970,1
Hit,61.14363,712.5513,970,1
Hit,62.32711,713.7349,970,1
Hit,63.5117,714.9185,970,1
Hit,64.69456,716.1015,970,1
Hit,65.87926,717.2849,970,1
Hit,67.06255,718.4688,970,1
Hit,68.24675,719.6515,970,1
Hit,69.43007,720.8334,970,1
Hit,70.61399,722.0182,970,1
Hit,71.79814,723.203,970,1
Hit,72.98308,724.3872,970,1
Hit,74.21368,725.6177,970,1
Hit,75.44559,726.8492,970,1
Hit,76.67957,728.0824,970,1
Hit,77.83131,729.234,970,1
Hit,79.06345,730.4658,970,1
Hit,80.29482,731.6985,970,1
Hit,81.52689,732.9319,970,1
Hit,82.75915,734.1661,970,1
Start,1.03786,740.3177,980,35
Hit,2.007836,741.2866,980,35
Hit,3.008447,742.2877,980,35
Hit,5.238717,744.5171,980,35
Miss,7.47773,746.7568,980,35
Start,0.1500344,747.0049,980,35
Hit,1.119493,747.976,990,34
Hit,2.120587,748.9777,1000,33
Hit,4.348652,751.2085,1010,32
Hit,7.160546,754.0227,1020,31
Hit,7.884511,754.7476,1030,30
Hit,8.680506,755.5433,1030,30
Hit,9.402817,756.267,1030,30
Hit,10.20059,757.0652,1030,30
Hit,10.92285,757.788,1030,30
Hit,11.72059,758.5854,1030,30
Hit,12.44342,759.3083,1040,29
Hit,13.24053,760.1048,1040,29
Hit,14.03517,760.9006,1040,29
Hit,14.83256,761.6982,1040,29
Hit,15.62832,762.4954,1040,29
Hit,16.42456,763.2932,1040,29
Hit,17.21457,764.0826,1040,29
Hit,17.99854,764.8677,1040,29
Hit,18.79249,765.6624,1040,29
Hit,19.59534,766.4661,1050,28
Hit,20.39966,767.2703,1050,28
Hit,21.13246,768.0049,1060,27
Hit,21.9366,768.8088,1070,26
Hit,22.74044,769.6121,1070,26
Hit,23.54348,770.4156,1070,26
Hit,24.3469,771.2186,1070,26
Hit,25.1519,772.0247,1080,25
Hit,25.95482,772.8284,1090,24
Hit,26.89512,773.7686,1100,23
Hit,27.83627,774.7089,1110,22
Hit,28.63974,775.5119,1110,22
Hit,29.57976,776.4528,1110,22
Hit,30.38371,777.2563,1110,22
Hit,31.32451,778.1968,1110,22
Hit,32.26448,779.1371,1110,22
Hit,33.06795,779.9406,1120,21
Hit,34.00821,780.8806,1130,20
Hit,34.94809,781.8196,1140,19
Hit,35.88678,782.7581,1140,19
Hit,36.75651,783.6284,1140,19
Hit,37.68437,784.556,1150,18
Hit,38.77259,785.6453,1150,18
Hit,39.85954,786.7303,1160,17
Hit,40.94871,787.8182,1160,17
Hit,42.03558,788.9049,1160,17
Hit,43.12467,789.993,1170,16
Hit,44.21203,791.079,1180,15
Hit,45.30079,792.1664,1180,15
Hit,51.17663,798.0347,1210,12
Hit,61.56441,808.4206,1220,11
Hit,62.96081,809.8157,1220,11
Hit,64.45792,811.3106,1230,10
Hit,65.95455,812.8068,1230,10
Hit,67.35004,814.2009,1240,9
Hit,68.5424,815.3921,1250,8
Hit,69.93785,816.7859,1250,8
Hit,71.43448,818.2803,1250,8
Hit,74.27167,821.1144,1260,7
Hit,77.98656,824.8294,1270,6
Hit,81.95626,828.8002,1280,5
Hit,85.92419,832.7676,1280,5
Hit,89.8922,836.7322,1280,5
Hit,93.85923,840.6975,1280,5
Hit,97.82751,844.664,1290,4
Hit,101.7942,848.6296,1290,4
Hit,104.6579,851.4926,1290,4
Hit,105.9377,852.7728,1290,4
Hit,107.4059,854.2389,1290,4
Hit,108.7774,855.6104,1290,4
Hit,110.246,857.078,1290,4
Hit,111.526,858.3579,1300,3
Hit,112.9933,859.825,1300,3
Hit,114.4616,861.2944,1300,3
Hit,115.8339,862.6659,1300,3
Hit,117.302,864.1329,1300,3
Hit,118.6738,865.5038,1310,2
Hit,120.1421,866.9714,1310,2
Hit,121.6097,868.4384,1310,2
Hit,122.8888,869.7173,1320,1
Hit,124.358,871.1863,1320,1
Hit,125.8262,872.6555,1320,1
Hit,127.2934,874.1227,1320,1
Hit,128.7619,875.5914,1320,1
Hit,130.2302,877.0579,1320,1
Hit,131.6982,878.5248,1320,1
