Type,Time,AllTime,Score,Block
Hit,16.05221,242.6157,210,21
Hit,18.01549,244.5791,210,21
Hit,19.95888,246.5225,220,20
Hit,22.05847,248.6222,230,19
Hit,24.15997,250.7236,240,18
Hit,26.4203,252.9843,240,18
Hit,28.86106,255.4248,240,18
Hit,30.99515,257.5594,240,18
Hit,33.16146,259.7256,250,17
Hit,35.09532,261.6599,260,16
Hit,37.02718,263.5923,260,16
Hit,38.95918,265.5242,270,15
Hit,41.04329,267.6084,270,15
Hit,43.12702,269.6924,270,15
Hit,45.21144,271.7774,280,14
Hit,47.44553,274.0115,290,13
Hit,49.52972,276.0981,290,13
Hit,52.69441,279.2661,300,12
Hit,56.8605,283.4348,300,12
Hit,59.46521,286.0394,300,12
Hit,62.06933,288.6449,300,12
Hit,64.49352,291.0701,300,12
Hit,67.09704,293.6749,300,12
Hit,69.70052,296.2801,310,11
Hit,72.12539,298.7064,310,11
Hit,74.5632,301.1455,320,10
Hit,74.56916,301.1514,320,10
Hit,77.54903,304.1324,330,9
Hit,80.35593,306.9402,340,8
Hit,95.48856,322.074,350,7
Hit,103.6133,330.2034,360,6
Hit,103.6393,330.2294,360,6
Hit,103.6973,330.2874,360,6
Hit,103.7035,330.2936,360,6
Hit,113.7151,340.3117,370,5
Hit,116.0014,342.5981,380,4
Hit,118.3666,344.9618,390,3
Hit,120.7306,347.3253,390,3
Hit,123.0938,349.6878,390,3
Hit,125.4585,352.0514,390,3
Hit,127.8233,354.4156,390,3
Hit,130.0339,356.6252,390,3
Hit,132.3869,358.9767,390,3
Hit,134.8715,361.4589,390,3
Hit,137.5277,364.1135,390,3
Hit,140.1835,366.7693,390,3
Hit,142.8415,369.4263,390,3
Hit,145.268,371.8516,390,3
Hit,147.5364,374.1192,400,2
Hit,149.9602,376.5414,400,2
Hit,152.3843,378.963,400,2
Hit,155.8037,382.3805,410,1
Hit,158.6791,385.2531,410,1
Hit,161.5578,388.1299,410,1
Hit,168.892,395.4604,410,1
Hit,176.2606,402.8222,410,1
Hit,180.5911,407.1485,410,1
Hit,184.8614,411.4207,410,1
Hit,189.1364,415.6958,410,1
Hit,191.7038,418.2614,410,1
Hit,194.1038,420.6591,410,1
Hit,196.7341,423.2873,410,1
Miss,196.7828,423.336,410,1
Start,1.134782,424.6484,410,1
Hit,4.376818,427.8901,410,1
Hit,7.025664,430.5391,410,1
Start,0.9042982,434.0427,420,28
Hit,3.298876,436.436,420,28
Hit,5.757141,438.8935,420,28
Hit,8.23196,441.367,420,28
Hit,10.13872,443.2719,430,27
Hit,12.03477,445.1669,430,27
Hit,13.93093,447.0633,440,26
Hit,15.98691,449.1195,440,26
Hit,17.88295,451.0143,450,25
Hit,19.93719,453.0674,450,25
Hit,21.99492,455.1235,450,25
Hit,24.04946,457.1774,460,24
Hit,26.10597,459.2333,470,23
Hit,28.01697,461.1444,470,23
Hit,34.88485,468.0165,500,20
Hit,37.17097,470.3046,500,20
Hit,39.29435,472.428,500,20
Hit,41.10658,474.2404,510,19
Hit,43.07389,476.2088,520,18
Hit,44.88707,478.0234,520,18
Hit,46.69896,479.8372,530,17
Hit,48.82229,481.9625,530,17
Hit,51.10238,484.2443,540,16
Hit,53.22639,486.3702,550,15
Hit,55.19314,488.3373,550,15
Hit,57.31906,490.4633,560,14
Hit,59.32771,492.472,560,14
Miss,59.42624,492.5706,560,14
Start,0.04745593,492.8726,560,14
Hit,3.289876,496.1137,560,14
Hit,5.904634,498.7289,580,12
Hit,8.378902,501.2024,580,12
Hit,10.70221,503.5251,600,10
Hit,14.29064,507.111,600,10
Miss,14.31124,507.1317,600,10
Start,0.1561057,507.4687,600,10
Hit,3.397424,510.7092,600,10
Hit,6.493882,513.8058,610,9
Hit,9.80208,517.1118,610,9
Hit,12.47415,519.7855,610,9
Hit,15.78261,523.0948,620,8
Hit,18.45413,525.7667,630,7
Hit,21.76282,529.0768,630,7
Hit,26.02019,533.3378,640,6
Hit,30.7158,538.0337,640,6
Hit,35.7367,543.0582,650,5
Hit,40.44891,547.7714,670,3
Hit,42.79637,550.1178,670,3
Hit,45.13671,552.4574,670,3
Miss,47.43137,554.7532,670,3
Start,0.4947988,555.4232,670,3
Miss,3.88515,558.815,670,3
Start,0.5441955,559.6066,670,3
Hit,3.786458,562.8486,670,3
Hit,7.092441,566.155,670,3
Hit,10.19037,569.2529,670,3
Hit,13.28529,572.348,680,2
Hit,16.73438,575.796,690,1
Hit,20.04152,579.1023,690,1
Hit,23.35015,582.4107,690,1
Start,1.64801,587.1183,700,28
Hit,4.114465,589.5803,700,28
Miss,4.208125,589.6736,700,28
Start,1.743076,596.2808,0,21
Hit,4.348488,598.88,0,21
Hit,7.020704,601.5441,0,21
Hit,9.693074,604.209,10,20
Hit,12.36423,606.8717,20,19
Hit,15.24842,609.7509,20,19
Hit,18.13264,612.6267,20,19
Hit,21.01685,615.5037,30,18
Hit,23.90088,618.3806,40,17
Hit,26.63436,621.1102,50,16
Hit,28.75042,623.2246,50,16
Hit,30.71037,625.1833,50,16
Hit,32.68413,627.1573,50,16
Hit,34.66367,629.1347,50,16
Hit,36.96075,631.4275,60,15
Miss,43.37049,637.8232,70,14
Start,0.1312175,638.8416,70,14
Hit,3.373882,642.0835,80,13
Hit,6.469213,645.1776,80,13
Hit,9.566072,648.2711,80,13
Hit,12.2369,650.9388,90,12
Hit,14.76205,653.4623,90,12
Hit,17.22312,655.923,90,12
Hit,20.02695,658.7256,100,11
Hit,22.28672,660.9858,100,11
Hit,24.72243,663.4214,110,10
Hit,27.15989,665.857,120,9
Hit,29.68425,668.3827,130,8
Hit,32.68879,671.3865,130,8
Hit,35.50169,674.1998,130,8
Hit,38.506,677.2074,130,8
Hit,41.31626,680.0161,140,7
Hit,44.32209,683.0235,140,7
Hit,47.32617,686.0278,140,7
Hit,50.33019,689.0323,140,7
Hit,53.35815,692.061,140,7
Hit,57.37449,696.0808,150,6
Hit,61.69942,700.4066,160,5
Hit,66.38632,705.0966,160,5
Hit,68.75043,707.4614,160,5
Hit,70.80577,709.5175,170,4
Hit,72.86243,711.5758,170,4
Hit,79.87001,718.5817,180,3
Hit,82.73656,721.4487,180,3
Hit,85.24,723.9523,180,3
Hit,87.75156,726.464,180,3
Hit,90.10506,728.8178,180,3
Hit,92.61607,731.3276,180,3
Hit,94.96927,733.6824,190,2
Hit,97.48115,736.1943,190,2
Hit,99.83327,738.5464,200,1
Hit,102.4974,741.2092,200,1
Hit,105.1456,743.8571,200,1
Hit,107.7938,746.5043,200,1
Hit,110.4409,749.1498,200,1
Hit,113.089,751.7982,200,1
Hit,115.7374,754.4464,200,1
Hit,118.2339,756.9428,200,1
Hit,120.7297,759.4386,200,1
Hit,123.2251,761.9321,200,1
Hit,125.7209,764.4269,200,1
Hit,127.9877,766.6931,200,1
Hit,130.3262,769.0303,200,1
Hit,132.6669,771.3667,200,1
Hit,135.0089,773.7081,200,1
Hit,137.3793,776.0785,200,1
Hit,139.7467,778.4457,200,1
Hit,142.1136,780.8138,200,1
Hit,144.4829,783.1818,200,1
Hit,146.8759,785.5766,200,1
Hit,146.9949,785.6959,200,1
Hit,147.0187,785.7198,200,1
Hit,147.0429,785.7441,200,1
Hit,147.0488,785.7501,200,1
Hit,147.0549,785.7562,200,1
Hit,147.0609,785.7622,200,1
Hit,147.0649,785.7662,200,1
Hit,147.0669,785.7682,200,1
Hit,147.069,785.7703,200,1
Hit,147.0746,785.7758,200,1
Miss,147.5903,786.2905,200,1
Start,0.3520236,788.184,200,1
Hit,3.595091,791.4236,200,1
Start,0.7515542,795.6846,210,21
Hit,3.357578,798.2864,210,21
Hit,6.028599,800.9526,210,21
Hit,8.7011,803.6233,210,21
Hit,11.3737,806.2916,210,21
Hit,14.04555,808.9589,210,21
Hit,16.68743,811.595,210,21
Hit,16.7835,811.6908,210,21
Hit,16.82533,811.7328,210,21
Miss,17.49823,812.4051,210,21
Start,0.2025899,814.3523,210,21
Hit,2.808131,816.9605,220,20
Hit,5.481642,819.6345,230,19
Hit,8.40499,822.5573,230,19
Hit,13.86561,828.0151,230,19
Hit,16.4619,830.6075,230,19
Hit,19.05577,833.1978,240,18
Hit,21.66174,835.8003,250,17
Hit,23.71511,837.8546,260,16
Hit,25.61565,839.7556,260,16
Hit,27.50568,841.6458,270,15
Hit,29.69954,843.8375,290,13
Hit,31.73949,845.8765,300,12
Hit,33.93147,848.0679,300,12
Hit,36.12167,850.257,310,11
Hit,38.16347,852.2996,310,11
Hit,40.20342,854.3369,310,11
Hit,42.24361,856.3757,310,11
Hit,44.28372,858.4155,310,11
Hit,46.40292,860.5336,310,11
Hit,48.52486,862.6547,320,10
Hit,50.77771,864.9058,320,10
Hit,52.7602,866.8865,320,10
Hit,54.89365,869.0195,320,10
Hit,57.08382,871.2095,330,9
Hit,59.18987,873.3137,340,8
Hit,61.62178,875.7449,350,7
Hit,64.01974,878.1435,350,7
Hit,66.26299,880.3879,350,7
Hit,70.01443,884.139,350,7
Hit,72.26625,886.3916,360,6
Hit,74.35803,888.484,370,5
Hit,76.45004,890.5764,380,4
Hit,78.69417,892.8215,380,4
Hit,80.92693,895.0558,380,4
Hit,83.31086,897.4385,380,4
Hit,85.54206,899.6686,380,4
