Type,Time,AllTime,Score,Block
Hit,7.720307,144.8345,420,28
Miss,7.727478,144.8416,420,28
Start,0.2926173,145.2431,420,28
Hit,1.358582,146.3088,430,27
Hit,2.456266,147.4063,440,26
Hit,3.552281,148.5024,450,25
Hit,4.64805,149.5982,460,24
Hit,5.742609,150.693,470,23
Miss,6.907189,151.8578,480,22
Start,0.05460033,152.0202,480,22
Hit,1.212573,153.1782,480,22
Hit,2.307206,154.2729,480,22
Hit,3.497064,155.4628,490,21
Miss,4.751422,156.7173,500,20
Start,2.714637,161.8722,0,21
Hit,3.873376,163.0307,0,21
Hit,5.060647,164.2179,0,21
Hit,6.248509,165.4056,10,20
Hit,7.43724,166.594,20,19
Hit,8.721279,167.8785,20,19
Hit,10.00542,169.1628,20,19
Hit,11.28788,170.4453,30,18
Hit,12.57342,171.7307,40,17
Hit,13.94916,173.1063,50,16
Hit,15.32484,174.482,50,16
Hit,16.69947,175.8564,60,15
Hit,18.07629,177.2333,70,14
Hit,19.54851,178.7057,80,13
Hit,21.01932,180.1767,80,13
Hit,22.49289,181.6499,80,13
Hit,24.22364,183.3805,80,13
Hit,25.86055,185.0173,80,13
Hit,27.50536,186.6623,80,13
Hit,28.5566,187.7131,80,13
Hit,29.60435,188.7604,80,13
Hit,30.45333,189.609,80,13
Hit,31.30037,190.456,90,12
Miss,32.22461,191.3799,90,12
Start,0.1196099,191.581,90,12
Hit,1.562619,193.0243,90,12
Miss,2.818408,194.2802,100,11
Start,0.2178676,194.6069,100,11
Hit,1.658595,196.0477,100,11
Hit,2.944005,197.3331,110,10
Miss,4.023016,198.412,120,9
Start,0.5533262,199.0453,120,9
Hit,1.996932,200.4889,120,9
Hit,3.372751,201.8647,130,8
Hit,4.843667,203.3357,130,8
Hit,6.317052,204.809,130,8
Hit,7.601022,206.0932,130,8
Miss,8.952925,207.4451,140,7
Start,0.1248984,207.6779,140,7
Hit,1.568129,209.1215,140,7
Miss,2.817671,210.3709,140,7
Start,0.3609156,210.8143,140,7
Miss,1.870126,212.3237,140,7
Start,0.149249,212.5818,140,7
Miss,1.659516,214.0919,140,7
Start,0.1003033,214.3017,140,7
Miss,1.61164,215.8132,140,7
Start,1.52032,218.8526,0,21
Hit,2.679516,220.0117,0,21
Hit,3.867581,221.1997,0,21
Hit,5.054688,222.3866,10,20
Hit,6.243354,223.5758,20,19
Hit,7.527194,224.86,20,19
Hit,8.811437,226.144,20,19
Hit,10.09449,227.4273,30,18
Hit,11.37781,228.7106,40,17
Hit,12.7553,230.088,50,16
Hit,14.13151,231.4644,50,16
Hit,15.50729,232.8403,60,15
Hit,16.88283,234.2159,70,14
Hit,18.35559,235.6886,80,13
Hit,19.82746,237.1601,80,13
Hit,21.29964,238.6326,80,13
Hit,23.03164,240.3648,80,13
Hit,24.66696,242.0002,80,13
Hit,26.30241,243.6356,80,13
Hit,28.52411,245.8572,90,12
Hit,29.39129,246.7244,100,11
Hit,30.35754,247.6906,100,11
Hit,31.4255,248.7588,110,10
Hit,33.36359,250.6969,110,10
Hit,39.83207,257.166,130,8
Hit,46.28967,263.6212,140,7
Miss,50.47717,267.8088,150,6
Start,0.3579878,268.2749,150,6
Hit,1.80026,269.7168,150,6
Hit,3.17623,271.0925,160,5
Hit,4.648371,272.5641,160,5
Hit,6.120052,274.0353,160,5
Miss,7.470555,275.3857,170,4
Start,0.04184138,275.5375,170,4
Hit,1.483508,276.9789,170,4
Hit,2.955796,278.4509,180,3
Hit,4.427301,279.9215,180,3
Hit,5.899765,281.3932,180,3
Hit,7.371354,282.8648,180,3
Hit,8.843638,284.3369,180,3
Hit,10.31615,285.8093,180,3
Hit,11.51811,287.0114,180,3
Hit,12.61014,288.103,180,3
Hit,13.70216,289.195,180,3
Hit,14.79406,290.2866,180,3
Hit,15.88506,291.3775,180,3
Hit,16.97621,292.4681,180,3
Hit,18.86878,294.3594,190,2
Hit,21.80959,297.2998,190,2
Hit,24.7497,300.2379,190,2
Miss,27.82238,303.3098,200,1
Start,0.0875709,303.6169,200,1
Hit,1.530025,305.0586,200,1
Hit,3.004015,306.5316,200,1
Start,0.8894181,313.0325,210,21
Hit,2.047408,314.1905,210,21
Hit,3.234781,315.3776,210,21
Hit,4.423507,316.5666,210,21
Hit,5.611293,317.7538,210,21
Hit,6.798979,318.9416,210,21
Hit,7.987572,320.1312,210,21
Hit,9.175557,321.3194,220,20
Hit,10.3628,322.5067,230,19
Hit,11.64766,323.7924,230,19
Hit,12.93041,325.0754,230,19
Hit,14.21563,326.3608,250,17
Hit,15.49914,327.6439,260,16
Hit,16.7823,328.927,260,16
Hit,18.06753,330.212,260,16
Hit,19.44365,331.5883,260,16
Hit,20.72734,332.8718,270,15
Hit,22.10268,334.2473,280,14
Hit,23.47969,335.6248,280,14
Hit,24.57984,336.7251,280,14
Hit,25.43359,337.5795,290,13
Miss,26.33311,338.4789,290,13
Start,0.2543062,338.8123,290,13
Hit,1.698047,340.2553,300,12
Hit,3.073913,341.6312,310,11
Miss,4.518204,343.075,310,11
Start,0.2279252,343.4106,310,11
Hit,1.670041,344.8531,310,11
Miss,2.848521,346.0319,310,11
Start,0.09593579,346.2106,310,11
Hit,1.538828,347.6527,310,11
Miss,2.717779,348.8316,330,9
Start,0.4161113,349.3308,330,9
Hit,1.856787,350.7707,330,9
Hit,3.059689,351.9731,340,8
Hit,4.083158,352.9962,350,7
Hit,5.175935,354.0886,350,7
Hit,6.198005,355.111,350,7
Hit,7.223706,356.1364,350,7
Hit,8.314472,357.227,350,7
Hit,9.199208,358.1118,360,6
Hit,10.22372,359.1368,370,5
Hit,11.31596,360.2286,370,5
Hit,12.26793,361.1807,370,5
Hit,13.35986,362.2715,370,5
Hit,14.38395,363.2952,380,4
Hit,15.40748,364.3181,380,4
Hit,16.49993,365.4099,380,4
Hit,17.52367,366.4338,390,3
Hit,18.72582,367.6352,390,3
Hit,20.19793,369.1084,390,3
Hit,21.66858,370.5793,390,3
Hit,23.15172,372.0623,400,2
Hit,24.41607,373.3261,400,2
Hit,25.67198,374.5821,400,2
Hit,26.92609,375.8367,400,2
Hit,28.18231,377.0933,400,2
Hit,29.43976,378.35,410,1
Miss,30.75401,379.6645,410,1
Start,2.578907,386.2022,0,21
Hit,3.737013,387.3605,0,21
Hit,4.92586,388.5501,0,21
Hit,6.114499,389.7396,10,20
Hit,7.300864,390.9267,20,19
Hit,8.585765,392.2121,20,19
Hit,9.869574,393.4966,20,19
Hit,11.15423,394.7822,30,18
Hit,12.43851,396.067,40,17
Hit,13.81455,397.4434,50,16
Hit,15.18967,398.8178,50,16
Hit,16.56627,400.1951,60,15
Hit,17.94196,401.5699,70,14
Hit,19.41367,403.0408,80,13
Hit,20.88629,404.5139,80,13
Hit,22.35751,405.9855,80,13
Hit,24.08916,407.7181,80,13
Hit,25.72636,409.3566,80,13
Hit,27.36156,410.9933,80,13
Hit,29.57627,413.2096,90,12
Hit,31.71222,415.346,100,11
Hit,34.0203,417.6556,110,10
Hit,36.50015,420.1345,110,10
Hit,38.62051,422.2553,120,9
Hit,40.34399,423.979,130,8
Hit,41.84804,425.4838,140,7
Hit,43.57208,427.2095,140,7
Hit,45.07565,428.7133,140,7
Miss,46.54597,430.1845,140,7
Start,0.3522963,430.6653,140,7
Hit,1.794957,432.1077,140,7
Hit,2.984003,433.2971,150,6
Miss,4.248209,434.5613,150,6
Start,0.2738868,434.9211,150,6
Hit,1.716117,436.3637,150,6
Hit,3.106108,437.7534,170,4
Hit,5.070002,439.7163,180,3
Hit,7.145393,441.7911,180,3
Hit,9.226048,443.8717,180,3
Hit,9.274164,443.9199,180,3
Hit,9.28126,443.9269,180,3
Miss,10.54448,445.1911,180,3
Start,0.3773612,445.6659,180,3
Hit,1.819783,447.1082,180,3
Miss,3.069163,448.3569,190,2
Start,0.2345524,448.6723,190,2
Hit,1.677787,450.1152,190,2
Miss,3.216631,451.6536,190,2
Start,0.3564559,452.119,190,2
Hit,1.798334,453.5608,190,2
Miss,3.338599,455.1007,190,2
Start,0.08674348,455.2953,190,2
Hit,1.529967,456.7379,190,2
Miss,3.068815,458.2759,190,2
Start,0.5319222,458.9174,190,2
Hit,1.974028,460.3591,190,2
Hit,3.445916,461.8304,190,2
Miss,4.796359,463.1804,200,1
Start,1.257198,465.9062,0,21
Hit,2.415828,467.0656,0,21
Hit,3.602044,468.2523,0,21
Hit,4.791933,469.442,10,20
Hit,5.979808,470.63,20,19
Hit,7.262891,471.9138,20,19
Hit,8.546771,473.1978,20,19
Hit,9.831986,474.4839,30,18
Hit,11.11559,475.7673,40,17
Hit,12.49066,477.1429,50,16
Hit,13.86803,478.5205,50,16
Hit,15.24396,479.8968,60,15
Hit,16.61892,481.2724,70,14
Hit,18.09198,482.7454,80,13
Hit,19.56334,484.2168,80,13
Hit,21.0341,485.688,80,13
Hit,22.76772,487.4221,80,13
Hit,24.40331,489.0579,80,13
Hit,26.05004,490.705,80,13
Hit,27.12535,491.781,80,13
Hit,27.99356,492.6495,80,13
Hit,28.86108,493.5176,80,13
Hit,29.86461,494.5214,90,12
Hit,30.93708,495.5945,90,12
Hit,31.80493,496.4631,100,11
Hit,32.7396,497.3976,110,10
Hit,33.73885,498.3967,120,9
Hit,34.9758,499.6331,120,9
Hit,35.97594,500.633,130,8
Miss,37.02803,501.6848,130,8
Start,0.1666957,501.9318,130,8
Hit,1.609243,503.3742,130,8
Hit,2.893693,504.6586,140,7
Hit,4.176867,505.9417,140,7
Hit,5.460423,507.2254,150,6
Hit,6.760191,508.5253,150,6
Hit,8.734201,510.499,150,6
Hit,10.68912,512.4551,150,6
Hit,12.64608,514.4133,150,6
Hit,14.602,516.3688,150,6
Hit,16.31017,518.0783,160,5
Hit,18.66397,520.4357,170,4
Hit,19.72503,521.4964,170,4
Hit,20.85625,522.6262,170,4
Hit,21.91719,523.6877,180,3
Hit,23.04922,524.8191,180,3
Hit,24.18141,525.9523,180,3
Hit,25.31334,527.0845,180,3
Hit,26.44504,528.2175,180,3
Hit,27.57794,529.3505,180,3
Hit,28.70983,530.4836,180,3
Hit,29.84112,531.6151,180,3
Hit,30.97385,532.7484,180,3
Hit,32.10603,533.8809,180,3
Hit,33.52398,535.3,190,2
Hit,35.20381,536.9791,190,2
Hit,36.88365,538.6603,190,2
Hit,38.56418,540.3417,200,1
Hit,40.24329,542.0206,200,1
Hit,41.92303,543.7012,200,1
Hit,43.60305,545.3797,200,1
Hit,45.28419,547.0605,200,1
Start,1.946473,551.6423,210,21
Hit,3.104103,552.7983,210,21
Hit,4.29186,553.9843,210,21
Hit,5.48017,555.171,210,21
Hit,6.667574,556.3562,210,21
Hit,7.856081,557.5427,210,21
Hit,9.044572,558.73,210,21
Hit,10.23163,559.9155,220,20
Hit,11.42062,561.1016,230,19
Hit,12.70338,562.3818,230,19
Hit,13.98729,563.6619,230,19
Hit,15.27204,564.9435,250,17
Hit,16.55629,566.2269,260,16
Hit,17.84055,567.5107,260,16
Hit,19.12403,568.7924,260,16
Hit,20.49979,570.1661,260,16
Hit,21.78366,571.4474,270,15
Hit,23.15931,572.8204,280,14
Hit,24.53666,574.1945,280,14
Hit,25.63684,575.2932,280,14
Hit,26.48969,576.1445,290,13
Hit,27.34253,576.9962,290,13
Hit,28.19371,577.847,290,13
Hit,29.11459,578.7665,290,13
Hit,30.10192,579.7526,300,12
Hit,31.15858,580.8095,300,12
Hit,32.07822,581.7288,310,11
Hit,32.93038,582.579,320,10
Hit,33.78266,583.4299,330,9
Hit,35.25776,584.9039,350,7
Hit,36.49231,586.1375,350,7
Hit,37.63661,587.2817,350,7
Hit,38.70382,588.3479,350,7
Hit,39.84861,589.4929,350,7
Hit,41.07209,590.7162,350,7
Hit,42.21641,591.861,360,6
Hit,43.35958,593.0052,360,6
Hit,44.58463,594.2291,360,6
Hit,45.7286,595.3732,370,5
Hit,46.80662,596.4516,380,4
Hit,46.8306,596.4756,380,4
Miss,46.87357,596.5187,380,4
Start,0.4092337,597.0552,380,4
Hit,1.851366,598.4975,380,4
Hit,3.053887,599.6997,380,4
Hit,4.078178,600.7231,380,4
Hit,5.169171,601.8141,380,4
Hit,6.193615,602.8399,380,4
Hit,7.285796,603.9318,380,4
Hit,8.37766,605.0225,380,4
Hit,9.469122,606.1158,390,3
Hit,10.56217,607.2098,390,3
Hit,11.5861,608.2345,400,2
Hit,12.60961,609.2582,410,1
Hit,13.70198,610.3493,410,1
Hit,14.79411,611.442,410,1
Hit,15.88551,612.5324,410,1
Hit,16.97808,613.624,410,1
Hit,18.07012,614.7163,410,1
Hit,19.1618,615.8072,410,1
Hit,20.25425,616.8995,410,1
Hit,21.2774,617.9216,410,1
Miss,22.41836,619.0628,410,1
Start,0.3011845,619.4465,410,1
Hit,1.7459,620.8918,410,1
Start,0.8580391,630.6436,420,28
Hit,1.925158,631.7088,420,28
Hit,3.02176,632.8038,420,28
Hit,3.874541,633.6559,420,28
Hit,4.726467,634.5076,430,27
Hit,5.579033,635.3595,430,27
Miss,6.482541,636.2624,440,26
Start,0.3897063,636.7342,440,26
Hit,1.5479,637.8917,440,26
Hit,2.643659,638.9862,440,26
Hit,3.739354,640.0815,440,26
Hit,4.927935,641.2677,440,26
Hit,6.022001,642.3594,450,25
Hit,7.119731,643.4561,450,25
Hit,8.215885,644.5519,460,24
Miss,9.378639,645.7139,470,23
Start,0.084669,645.9076,470,23
Hit,1.268058,647.0898,480,22
Miss,1.486526,647.3083,480,22
Start,0.4049563,648.2841,480,22
Hit,1.658936,649.538,480,22
Hit,2.75592,650.6339,490,21
Hit,4.039911,651.9164,500,20
Hit,5.228004,653.1033,500,20
Hit,6.603997,654.4795,500,20
Hit,7.790679,655.6656,510,19
Hit,9.166983,657.0415,520,18
Hit,10.45046,658.3248,530,17
Hit,11.92288,659.7965,530,17
Hit,13.20802,661.0811,530,17
Hit,14.39591,662.267,530,17
Hit,15.6796,663.55,550,15
Hit,16.86799,664.7361,550,15
Hit,18.05586,665.9214,550,15
Hit,19.24368,667.1063,560,14
Hit,20.43066,668.2916,570,13
Miss,21.78313,669.6414,580,12
Start,0.2412731,669.9895,580,12
Hit,1.692937,671.4425,590,11
Hit,2.746116,672.4939,590,11
Hit,3.795022,673.5411,600,10
Hit,4.77073,674.5154,600,10
Hit,5.745659,675.4891,610,9
Hit,6.650992,676.3934,610,9
Hit,7.770379,677.5116,610,9
Miss,8.798038,678.5383,630,7
Start,0.7627463,682.1774,0,21
Hit,1.919978,683.3329,0,21
Hit,3.108552,684.5173,0,21
Hit,4.296477,685.7021,10,20
Hit,5.483011,686.8868,20,19
Hit,6.768026,688.17,20,19
Hit,8.05214,689.452,20,19
Hit,9.335768,690.7321,30,18
Hit,10.61962,692.0135,40,17
Hit,11.99524,693.3873,50,16
Hit,13.37257,694.7633,50,16
Hit,14.7486,696.136,60,15
Hit,16.12462,697.5096,70,14
Hit,17.59661,698.9805,80,13
Hit,19.06696,700.4492,80,13
Hit,20.54017,701.9206,80,13
Hit,22.27262,703.6513,80,13
Hit,23.90876,705.2876,80,13
Hit,25.54303,706.9196,80,13
Hit,27.77277,709.1477,90,12
Hit,30.30659,711.6796,100,11
Hit,33.90657,715.2767,100,11
Hit,36.81475,718.1847,100,11
Hit,39.72202,721.0867,100,11
Hit,43.32304,724.6851,100,11
Hit,46.23203,727.592,110,10
Hit,47.97198,729.3288,110,10
Hit,49.49457,730.8481,120,9
Hit,50.3424,731.6972,130,8
Hit,56.03129,737.3862,160,5
Hit,61.03124,742.3937,170,4
Hit,63.45753,744.8228,170,4
Hit,65.88721,747.2557,170,4
Hit,68.15916,749.5305,170,4
Hit,70.58717,751.9611,170,4
Hit,72.8592,754.235,190,2
Hit,75.28738,756.6676,190,2
Miss,77.66879,759.0521,200,1
Start,0.2186338,759.4512,200,1
Hit,1.660883,760.8925,200,1
Hit,3.133816,762.3651,200,1
Hit,4.508976,763.741,200,1
Hit,5.981872,765.2145,200,1
Hit,7.45386,766.6888,200,1
Hit,8.924178,768.1602,200,1
Start,1.719691,772.809,210,21
Hit,2.877155,773.9634,210,21
Hit,4.065878,775.1504,210,21
Hit,5.253801,776.3356,210,21
Hit,6.441388,777.5222,210,21
Hit,7.628409,778.7076,210,21
Hit,8.817318,779.8926,210,21
Hit,10.00519,781.079,220,20
Hit,11.19421,782.2665,230,19
Hit,12.47749,783.5471,230,19
Hit,13.76223,784.8289,230,19
Hit,15.0462,786.1104,250,17
Hit,16.32987,787.392,260,16
Hit,17.61273,788.6723,260,16
Hit,18.89775,789.9552,260,16
Hit,20.27234,791.3275,260,16
Hit,21.55833,792.6113,270,15
Hit,22.93424,793.9852,280,14
Hit,24.30913,795.3587,280,14
Miss,25.45938,796.5053,280,14
Start,0.2073109,796.7902,280,14
Hit,1.650923,798.2347,290,13
Hit,3.026208,799.6083,300,12
Hit,4.402404,800.9824,300,12
Hit,5.687087,802.2651,300,12
Hit,7.06308,803.6417,310,11
Hit,8.53513,805.1125,310,11
Hit,10.0071,806.5832,310,11
Hit,11.47903,808.0527,310,11
Hit,12.95089,809.524,320,10
Hit,14.23517,810.8074,330,9
Hit,15.70659,812.2782,330,9
Hit,16.94673,813.519,330,9
Hit,17.88623,814.4578,340,8
Hit,19.05002,815.6195,340,8
Hit,19.99101,816.5588,340,8
Hit,21.15341,817.7216,340,8
Hit,22.24701,818.8127,350,7
Miss,23.46272,820.0273,350,7
Start,0.2722259,820.3871,350,7
Hit,1.71479,821.8287,350,7
Hit,2.940513,823.053,360,6
Miss,2.964913,823.0774,360,6
Start,0.1796559,823.3375,360,6
Hit,1.62272,824.7816,360,6
Hit,2.824888,825.9833,360,6
Hit,3.847617,827.0063,370,5
Hit,4.940932,828.0998,370,5
Hit,6.470025,829.6292,380,4
Hit,8.290766,831.452,380,4
Hit,10.24267,833.4039,390,3
Hit,12.33073,835.4935,410,1
Hit,14.41813,837.5804,410,1
Hit,16.5067,839.6707,410,1
Hit,18.59386,841.7532,410,1
Hit,20.68281,843.8418,410,1
Hit,22.77082,845.9283,410,1
Hit,24.85866,848.0159,410,1
Hit,26.94524,850.1018,410,1
Hit,29.0346,852.1918,410,1
Start,2.506203,857.1656,420,28
Hit,3.572226,858.2308,420,28
Hit,4.666995,859.3231,420,28
Hit,5.76417,860.4185,420,28
Hit,6.860815,861.5138,420,28
Miss,8.023318,862.6741,420,28
Start,0.172939,862.9565,420,28
Hit,1.239656,864.0232,430,27
Hit,2.334839,865.1183,440,26
Hit,3.43208,866.2164,450,25
Hit,4.528028,867.311,460,24
Hit,5.621768,868.4031,470,23
Hit,9.35812,872.1362,470,23
Hit,15.7333,878.5071,470,23
Hit,23.34782,886.1165,490,21
Hit,24.82172,887.5876,490,21
Hit,26.29377,889.0558,490,21
Hit,27.7659,890.524,500,20
Miss,29.32074,892.0765,500,20
Start,0.4603705,892.6733,500,20
Hit,1.619817,893.8323,510,19
Hit,2.512996,894.7227,520,18
Hit,3.404094,895.613,520,18
Hit,4.367836,896.5743,520,18
Hit,5.260179,897.4642,520,18
Hit,6.225014,898.4271,520,18
Hit,7.116607,899.317,530,17
