Type,Time,AllTime,Score,Block
Miss,8.836479,367.186,90,12
Start,0.3055148,367.6196,90,12
Hit,1.745871,369.0603,100,11
Hit,3.218511,370.5333,100,11
Miss,4.474514,371.7896,110,10
Start,0.2110137,372.1094,110,10
Hit,1.694248,373.5929,110,10
Miss,1.714482,373.6131,110,10
Start,0.2719046,373.9731,110,10
Hit,1.712085,375.4132,110,10
Miss,3.158009,376.859,110,10
Start,0.7060098,378.7964,0,21
Hit,1.863883,379.9541,0,21
Hit,3.052149,381.1421,0,21
Hit,4.238999,382.3296,10,20
Hit,5.428077,383.5183,20,19
Hit,6.711341,384.8022,20,19
Miss,8.06244,386.1534,20,19
Start,0.7814276,387.0444,20,19
Hit,2.034146,388.2969,30,18
Hit,3.320009,389.5833,40,17
Miss,4.89701,391.1596,50,16
Start,0.3246833,391.5652,50,16
Hit,1.672244,392.9131,50,16
Hit,10.07796,401.3184,50,16
Miss,11.26957,402.5096,50,16
Start,0.3825263,402.9971,50,16
Hit,1.73386,404.3487,60,15
Hit,2.590677,405.205,70,14
Hit,3.446827,406.0606,70,14
Hit,4.371867,406.9864,80,13
Hit,5.431308,408.0458,80,13
Hit,6.491941,409.1063,80,13
Hit,7.489635,410.1038,80,13
Hit,9.355099,411.9695,90,12
Miss,9.365389,411.9798,90,12
Start,0.3381197,412.3962,90,12
Miss,1.847401,413.9046,90,12
Start,0.02150572,414.0349,90,12
Hit,1.465175,415.4787,90,12
Hit,2.309186,416.3222,90,12
Hit,4.733911,418.7475,100,11
Hit,6.647851,420.6612,100,11
Miss,7.549518,421.5631,110,10
Start,0.5235699,422.1641,110,10
Miss,2.033048,423.6732,110,10
Start,0.1485384,423.9308,110,10
Hit,1.590952,425.3723,110,10
Hit,2.87476,426.6566,120,9
Miss,4.226554,428.0084,120,9
Start,0.3710696,429.5882,0,21
Hit,1.528457,430.745,0,21
Hit,2.717124,431.9338,0,21
Hit,3.905505,433.1222,10,20
Hit,5.09238,434.3088,20,19
Hit,6.376708,435.5929,20,19
Hit,7.660703,436.8766,20,19
Hit,8.945534,438.1619,30,18
Hit,10.22982,439.4464,40,17
Hit,11.60393,440.8214,50,16
Hit,12.99501,442.2126,50,16
Miss,14.64838,443.8656,50,16
Start,0.2744026,444.2834,50,16
Hit,1.620793,445.6292,60,15
Hit,10.10788,454.1175,70,14
Hit,11.15624,455.166,70,14
Hit,12.20189,456.2119,70,14
Hit,13.2449,457.255,70,14
Hit,14.30379,458.314,70,14
Miss,14.36199,458.3723,70,14
Start,0.3810185,458.8922,70,14
Hit,1.824616,460.3362,70,14
Hit,3.200801,461.7123,80,13
Hit,4.639346,463.1503,90,12
Miss,5.95909,464.4701,90,12
Start,0.2354092,464.7884,90,12
Hit,1.67711,466.231,90,12
Miss,2.858533,467.4124,90,12
Start,0.3519633,467.8463,90,12
Hit,1.794829,469.2891,90,12
Hit,2.984595,470.4782,90,12
Miss,4.687981,472.1819,100,11
Start,0.006940057,472.3173,100,11
Hit,1.452762,473.763,100,11
Hit,2.630708,474.941,100,11
Miss,3.634907,475.9451,100,11
Start,0.1789732,476.2139,100,11
Hit,1.621551,477.6572,100,11
Miss,2.800234,478.8372,120,9
Start,0.197971,479.1192,120,9
Hit,1.639285,480.5601,120,9
Hit,3.015741,481.9366,130,8
Hit,4.486773,483.408,130,8
Miss,6.026178,484.9471,130,8
Start,0.267035,488.1485,0,21
Hit,1.425752,489.3074,0,21
Hit,2.614527,490.4961,0,21
Hit,3.800556,491.682,10,20
Hit,4.990589,492.8726,20,19
Hit,6.274489,494.1574,20,19
Miss,7.626089,495.5102,20,19
Start,0.491545,496.1101,20,19
Hit,1.777261,497.3966,30,18
Miss,1.818964,497.4382,30,18
Start,0.2940721,497.863,30,18
Hit,1.638868,499.2085,30,18
Hit,10.06485,507.6364,30,18
Miss,11.08374,508.6554,30,18
Start,0.2654534,509.0099,30,18
Hit,1.617912,510.3627,40,17
Hit,2.466108,511.2109,40,17
Hit,3.3099,512.0543,40,17
Miss,4.20419,512.9497,60,15
Start,0.1908084,513.2209,60,15
Hit,1.63401,514.6677,60,15
Hit,2.91712,515.9536,70,14
Hit,4.38989,517.4303,70,14
Miss,5.656257,518.7003,80,13
Start,0.1940234,518.9783,80,13
Hit,1.63575,520.4234,90,12
Hit,3.010795,521.8026,100,11
Hit,4.481939,523.2794,100,11
Hit,5.95809,524.7577,100,11
Miss,10.80015,529.6107,110,10
Start,0.04919047,530.0851,110,10
Hit,1.491901,531.5328,110,10
Miss,2.670326,532.7129,130,8
Start,0.8556444,533.6547,130,8
Hit,2.297261,535.1003,130,8
Hit,3.917203,536.723,130,8
Hit,5.585184,538.3941,140,7
Miss,5.979183,538.7885,140,7
Start,0.1942961,541.4647,0,21
Hit,1.353287,542.624,0,21
Hit,2.541802,543.814,0,21
Hit,3.729014,545.001,10,20
Hit,4.917183,546.189,20,19
Hit,6.201132,547.4727,20,19
Hit,7.484398,548.7556,20,19
Hit,8.769918,550.0411,30,18
Hit,10.05355,551.3249,40,17
Hit,11.42981,552.7012,50,16
Hit,12.8058,554.079,50,16
Hit,14.18183,555.4564,60,15
Hit,15.55733,556.8329,70,14
Hit,17.02992,558.3067,80,13
Hit,18.50016,559.7787,80,13
Hit,19.97338,561.2532,80,13
Miss,21.79741,563.0799,80,13
Start,0.2943924,563.5246,80,13
Hit,1.748166,564.98,80,13
Hit,3.430082,566.6656,80,13
Miss,4.854106,568.0914,80,13
Start,0.2118341,568.4276,80,13
Hit,1.652583,569.8713,80,13
Hit,2.84124,571.0614,80,13
Miss,4.284173,572.5056,90,12
Start,0.2885903,572.9052,90,12
Hit,1.731849,574.3521,90,12
Hit,2.919673,575.541,100,11
Miss,4.459325,577.0815,110,10
Start,0.1778484,577.3669,110,10
Hit,1.619629,578.8123,110,10
Miss,2.79916,579.9945,120,9
Start,0.01521469,580.0937,120,9
Hit,1.505838,581.5881,120,9
Miss,1.520224,581.6025,120,9
Start,0.2673483,581.9462,120,9
Hit,1.70982,583.3923,120,9
Hit,3.085543,584.7701,130,8
Hit,4.556582,586.2436,130,8
Miss,6.095934,587.785,130,8
Start,0.1098494,588.0043,130,8
Hit,1.552456,589.4489,130,8
Hit,3.031204,590.9321,140,7
Hit,4.213355,592.1148,140,7
Miss,5.219325,593.1219,150,6
Start,0.1987721,594.9023,0,21
Hit,1.356601,596.0607,0,21
Hit,2.580398,597.284,0,21
Miss,2.614663,597.3184,0,21
Start,0.2807222,597.7111,0,21
Hit,1.43957,598.8716,10,20
Hit,2.629068,600.0626,20,19
Hit,3.499889,600.9362,20,19
Miss,5.547929,602.9816,20,19
Start,0.5174363,603.5866,20,19
Miss,1.839245,604.9103,20,19
Start,0.1933543,605.2122,20,19
Hit,1.481215,606.5032,30,18
Miss,1.515289,606.5375,30,18
Start,0.2440992,606.8968,30,18
Hit,1.590678,608.2458,30,18
Hit,9.947146,616.6147,30,18
Hit,28.30654,635.0099,30,18
Miss,29.94497,636.6498,30,18
Start,0.2950086,637.0753,30,18
Hit,1.642936,638.4233,40,17
Hit,10.00473,646.8021,50,16
Hit,28.97864,665.7941,60,15
Miss,28.97894,665.7944,60,15
Start,0.399554,666.2953,60,15
Hit,1.841563,667.7382,60,15
Hit,3.126658,669.0237,70,14
Hit,4.603364,670.5007,70,14
Hit,5.52058,671.4186,80,13
Miss,5.559456,671.4575,80,13
Start,0.2859285,671.8491,80,13
Hit,1.737154,673.3031,90,12
Hit,1.763608,673.3297,90,12
Miss,1.816059,673.3823,90,12
Start,0.3460673,675.3729,0,21
Hit,1.504586,676.5311,0,21
Hit,2.692517,677.7214,0,21
Hit,3.880573,678.9106,10,20
Hit,5.06709,680.0979,20,19
Hit,6.35134,681.3819,20,19
Hit,7.635929,682.6672,20,19
Miss,8.987437,684.0201,30,18
Start,0.0895983,684.2193,30,18
Hit,1.435003,685.5663,30,18
Hit,9.793944,693.9429,30,18
Hit,27.80997,711.9889,30,18
Hit,28.9539,713.134,40,17
Hit,30.0319,714.2126,50,16
Miss,31.00613,715.188,50,16
Start,0.2037282,715.4793,50,16
Hit,1.646257,716.9247,50,16
Hit,2.929815,718.2094,60,15
Hit,4.4023,719.6841,60,15
Miss,5.670438,720.9548,70,14
Start,0.08511306,721.1205,70,14
Hit,1.52713,722.5644,80,13
Hit,2.903222,723.9419,90,12
Miss,4.107168,725.1494,100,11
Start,0.227862,725.4642,100,11
Miss,1.736788,726.9745,100,11
Start,0.2293993,727.3132,100,11
Hit,1.672036,728.7589,100,11
Miss,2.850179,729.9393,110,10
Start,0.4170961,730.4408,110,10
Hit,1.859572,731.8857,110,10
Hit,3.143871,733.172,120,9
Miss,4.222106,734.251,120,9
Start,0.3914079,734.7249,120,9
Miss,1.900395,736.2365,120,9
