1,2.087789
1,3.273832
1,4.559946
1,5.844095
1,7.219042
1,8.595226
1,10.0652
1,11.35122
1,12.63326
1,14.35133
1,16.91046
1,19.68556
1,21.95667
1,24.59176
1,27.22632
1,29.854
1,32.67009
1,1.847524
1,3.037586
1,4.226633
1,5.411708
1,6.69156
1,7.981781
1,9.202822
1,10.44186
1,11.68193
1,12.83699
1,13.90904
0,15.2135
1,1.801092
1,3.085109
1,4.068166
1,4.909192
1,5.886693
1,6.800344
1,7.780367
1,8.830358
1,9.809407
1,10.85943
1,11.9075
1,12.95453
1,14.00061
1,15.05067
1,16.09453
1,17.14771
1,18.1958
1,1.462382
1,2.560422
1,3.658464
1,4.751519
1,5.848713
1,6.941203
1,8.132753
1,9.417665
1,10.63673
1,11.52779
1,12.41482
1,13.50786
1,14.3999
1,15.494
1,16.45109
1,17.4045
1,18.36008
1,19.24818
1,20.27715
1,21.23328
1,22.26229
1,23.35932
1,24.32431
1,26.84642
1,29.79461
1,31.11561
1,32.62666
1,1.32955
1,2.983656
1,5.163726
1,7.346825
1,9.523325
1,12.08302
1,14.44803
1,17.00427
1,19.0414
1,20.60148
1,22.57049
1,24.27348
1,25.97259
1,27.80202
1,29.64271
1,31.48076
1,33.31587
1,35.01628
1,36.85104
1,38.8171
1,40.51012
1,41.61518
1,42.57819
1,43.61427
1,44.71731
1,45.82136
1,46.92837
1,47.96137
1,49.06548
1,50.10245
1,51.20652
1,52.30769
1,53.41269
1,54.5187
1,1.664203
1,2.66781
1,3.443871
1,4.151909
1,5.390943
1,6.891982
0,8.633314
1,1.305491
1,2.410089
1,4.266265
1,5.66029
1,7.371296
1,8.755716
1,10.04855
1,11.43151
1,12.74152
1,14.05462
1,15.36363
1,16.6797
1,17.98874
1,18.96678
1,19.93986
1,21.1519
1,22.22501
1,23.16597
1,23.99202
1,25.13806
1,25.98722
1,27.13916
1,28.20921
1,29.36123
1,30.59426
1,31.90434
1,33.22044
1,34.36342
1,35.67462
1,1.797674
1,2.986353
1,4.26699
1,5.552875
1,6.931885
1,8.305951
1,9.777056
1,11.05906
1,12.34315
1,14.06229
1,16.62233
1,19.40023
1,21.67557
1,24.31266
1,26.9508
1,29.40489
1,31.22395
1,32.27102
