Type,Time,AllTime,Score,Block
Miss,2.96301,54.42584,390,5
Start,0.6120207,57.07731,0,21
Hit,1.477412,57.94268,10,20
Hit,2.38184,58.8471,20,19
Hit,3.353859,59.81911,30,18
Hit,4.317873,60.78313,40,17
Hit,5.256057,61.72128,50,16
Hit,6.353918,62.81915,70,14
Hit,7.453253,63.91846,80,13
Hit,8.40598,64.87115,90,12
Hit,9.355031,65.82016,100,11
Hit,10.30346,66.76859,110,10
Hit,11.32807,67.79319,120,9
Hit,12.50321,68.96832,120,9
Hit,13.52754,69.99258,130,8
Hit,14.54999,71.01506,140,7
Hit,15.57133,72.03639,150,6
Hit,16.75227,73.21727,150,6
Hit,17.77629,74.24133,160,5
Hit,18.87538,75.34042,170,4
Hit,19.97343,76.43846,180,3
Hit,21.14971,77.61471,180,3
Hit,22.24846,78.71345,190,2
Hit,23.4275,79.89244,190,2
Hit,24.60047,81.06542,200,1
Hit,25.77858,82.24354,200,1
Hit,26.95275,83.41771,200,1
Hit,28.12865,84.59357,200,1
Hit,29.3057,85.77062,200,1
Hit,30.47968,86.94464,200,1
Hit,31.65882,88.12371,200,1
Hit,32.83279,89.29766,200,1
Hit,34.00838,90.47325,200,1
Clear,34.72683,91.19778,210,0
Start,1.163081,94.82621,210,21
Hit,2.031885,95.69498,210,21
Hit,2.936868,96.59997,210,21
Hit,3.833104,97.49623,220,20
Hit,4.736981,98.40014,230,19
Hit,5.704001,99.36717,240,18
Hit,6.668025,100.3312,250,17
Miss,7.691205,101.3544,260,16
Start,0.7523785,102.1847,260,16
Hit,1.764242,103.1966,270,15
Hit,2.730376,104.1626,280,14
Hit,3.564008,104.9963,300,12
Hit,4.300374,105.7326,310,11
Hit,5.03814,106.4704,320,10
Hit,5.823188,107.2554,320,10
Hit,6.607195,108.0394,320,10
Hit,7.287221,108.7195,330,9
Hit,8.129341,109.5616,340,8
Hit,8.913189,110.3454,350,7
Hit,9.642354,111.0746,360,6
Hit,10.54026,111.9725,360,6
Hit,11.37936,112.8117,370,5
Hit,12.21842,113.6507,380,4
Hit,13.12245,114.5547,380,4
Hit,14.02051,115.4527,380,4
Hit,14.92252,116.3547,380,4
Hit,15.82256,117.2548,380,4
Miss,16.76591,118.1981,390,3
Start,0.6719414,118.9286,390,3
Hit,1.754145,120.0108,390,3
Hit,2.866234,121.1229,390,3
Hit,3.836316,122.0929,400,2
Hit,4.946412,123.203,400,2
Hit,6.24632,124.5029,410,1
Hit,7.716365,125.9729,410,1
Hit,9.185442,127.442,410,1
Hit,10.64846,128.9051,410,1
Hit,12.1175,130.3742,410,1
Hit,13.58651,131.8432,410,1
Hit,15.0546,133.3112,410,1
Hit,16.52256,134.7791,410,1
Hit,17.99193,136.2486,410,1
Hit,19.45571,137.7124,410,1
Hit,20.92802,139.1847,410,1
Hit,22.39183,140.6485,410,1
Hit,23.86298,142.1195,410,1
Hit,25.32811,143.5847,410,1
Clear,26.01593,144.2787,420,0
Start,1.281944,151.9333,420,28
Hit,2.083382,152.7347,430,27
Hit,2.980622,153.632,440,26
Hit,4.023489,154.6749,460,24
Hit,4.985406,155.6367,470,23
Miss,6.008583,156.66,480,22
Start,0.7550606,157.5039,480,22
Hit,1.694029,158.4429,490,21
Hit,2.594054,159.3428,500,20
Hit,3.637141,160.3859,520,18
Hit,4.601426,161.3502,530,17
Hit,5.713192,162.462,540,16
Hit,6.753212,163.5021,560,14
Hit,7.869402,164.6184,560,14
Hit,8.836513,165.5854,570,13
Hit,9.734442,166.4833,580,12
Hit,10.77453,167.5233,600,10
Hit,11.88952,168.6383,600,10
Hit,13.16544,169.9143,610,9
Hit,14.39254,171.1413,630,7
Hit,15.5754,172.3241,700,4
Hit,16.39859,173.1473,700,4
Hit,17.22775,173.9764,700,4
Miss,18.0965,174.8452,700,4
Start,0.5765845,177.7272,0,21
Hit,1.446689,178.5974,10,20
Hit,2.349846,179.5006,20,19
Hit,3.314745,180.4655,30,18
Hit,4.282751,181.4334,40,17
Hit,5.216762,182.3674,50,16
Hit,6.317935,183.4686,70,14
Hit,7.417839,184.5685,80,13
Hit,8.369923,185.5206,90,12
Miss,9.371223,186.5219,100,11
Start,0.6845511,187.29,100,11
Hit,1.769286,188.3747,110,10
Miss,2.775625,189.3811,120,9
Start,0.6971121,190.1351,120,9
Hit,1.777887,191.2159,120,9
Hit,2.817949,192.2559,140,7
Hit,3.931004,193.3689,140,7
Hit,5.047089,194.4849,140,7
Hit,6.014208,195.452,150,6
Miss,7.105166,196.5429,170,4
Start,0.8373221,197.4551,170,4
Hit,1.921135,198.539,170,4
Miss,3.091421,199.7093,180,3
Start,0.6738198,202.3073,0,21
Hit,1.5475,203.181,10,20
Hit,2.448535,204.0821,20,19
Hit,3.412623,205.0462,30,18
Hit,4.380667,206.0142,40,17
Hit,5.318725,206.9523,50,16
Hit,6.415766,208.0493,70,14
Hit,7.516802,209.1503,80,13
Hit,8.471527,210.1049,90,12
Miss,9.469929,211.1033,100,11
Start,1.07822,212.2662,100,11
Hit,2.163435,213.3515,110,10
Miss,3.169695,214.3577,120,9
Start,0.6783145,215.092,120,9
Hit,1.760798,216.1746,120,9
Hit,2.800834,217.2146,140,7
Hit,3.913339,218.3271,140,7
Miss,5.079032,219.4929,140,7
Start,0.708281,220.275,140,7
Hit,1.790132,221.3569,140,7
Hit,2.799215,222.3661,150,6
Hit,3.981653,223.5485,170,4
Hit,5.153211,224.7199,180,3
Hit,6.61441,226.181,180,3
Hit,8.067986,227.6346,180,3
Hit,9.521419,229.088,180,3
Hit,10.97951,230.546,180,3
Hit,12.42684,231.9933,180,3
Hit,13.89247,233.4589,180,3
Hit,15.34861,234.915,180,3
Hit,16.80382,236.3702,180,3
Hit,19.05573,238.622,190,2
Hit,19.06174,238.628,190,2
Hit,19.9108,239.4771,190,2
Hit,20.75607,240.3223,190,2
Hit,21.54686,241.1131,200,1
Hit,22.39584,241.9621,200,1
Hit,23.23692,242.8032,200,1
Hit,24.08393,243.6502,200,1
Clear,24.58317,244.1553,210,0
