1,2.83019
1,3.656192
1,4.545243
1,5.436221
1,6.623325
1,6.628302
0,6.675295
1,3.394868
1,4.240654
1,4.846227
1,5.494243
1,6.239316
1,6.842332
1,7.439301
1,8.136445
1,8.783424
1,9.432433
1,10.12743
1,10.86823
1,11.52164
1,12.16754
1,12.91058
1,13.7016
0,14.69763
1,1.443985
1,2.32093
1,3.213113
1,4.095102
1,4.972641
1,3.762736
1,4.585812
1,5.411858
1,6.233856
1,7.125914
1,8.019969
1,8.908964
0,9.727976
1,5.423206
1,6.311244
0,7.254478
1,1.392237
1,2.281289
1,3.16615
1,3.987152
1,4.701183
1,5.581388
1,6.402253
1,7.280496
1,8.106336
1,8.874353
1,9.699409
1,10.58045
1,11.45746
0,12.38247
1,1.293083
1,2.10657
1,3.010113
1,3.900068
0,5.132123
1,1.554686
1,2.375739
1,3.269771
1,4.159821
1,5.309896
1,7.26297
1,8.797992
1,9.503048
1,10.96924
1,10.97946
1,10.99896
1,11.00451
1,11.00451
1,11.01371
1,11.67008
1,12.32513
1,13.16613
1,14.4096
1,15.65926
1,16.90727
1,18.24438
1,19.58345
1,20.91746
1,22.1678
1,24.01959
1,1.344839
1,2.169413
1,2.993467
1,3.816058
1,4.706553
1,5.600699
1,6.491603
0,7.308074
1,1.301553
0,2.239908
1,1.240015
0,2.094273
1,1.636452
1,2.527439
1,3.401766
1,4.231722
1,4.936989
1,5.823656
1,6.645713
1,7.526232
1,8.351804
1,9.12032
1,9.943072
1,10.82185
1,11.70189
1,12.58394
1,13.58293
1,1.174491
1,1.932892
1,2.696902
1,3.454449
1,4.219518
1,4.801529
1,5.431543
1,6.108491
1,6.831152
1,7.556639
1,8.12079
1,8.766623
1,9.443705
1,10.16669
1,10.75267
1,11.37869
1,12.05771
0,12.8728
1,1.623085
1,2.450205
0,3.516109
1,1.285013
0,2.226995
1,1.208548
1,2.03071
1,2.923638
1,3.815672
0,5.04372
1,1.637904
1,2.479879
1,3.52879
1,4.447948
1,5.363181
1,6.350006
1,7.272049
0,8.051105
1,1.368026
0,2.376062
1,1.271057
0,2.201128
1,0.904221
1,1.729262
1,2.620303
1,3.511333
0,4.741393
1,1.227987
1,2.072067
1,3.128058
0,4.091214
1,1.298034
1,2.254071
1,3.224276
1,3.229148
1,3.234165
0,3.25911
1,1.309072
1,2.30514
0,2.310122
1,0.8686591
1,1.689778
1,2.58075
1,3.476804
0,4.703807
1,1.633984
1,2.48145
1,3.529993
0,4.496077
1,1.27597
1,2.234041
1,3.191113
0,4.129228
1,1.161942
1,2.052892
1,2.930991
1,3.811991
1,4.686712
0,5.615061
1,0.839602
1,1.659672
1,2.55717
1,3.447819
0,4.678144
1,1.24485
1,2.087111
1,3.143144
0,4.113726
1,1.467056
1,2.42307
1,3.37916
1,4.274129
1,5.096185
0,6.10023
1,1.267098
0,2.339081
1,1.395191
1,2.216207
1,3.112289
1,4.003872
1,5.147775
1,9.540314
1,13.33169
1,17.42387
0,21.43871
0,1.217424
1,1.205109
1,2.17507
1,4.720214
0,5.555257
1,1.274279
1,2.169102
1,3.046286
1,3.929146
1,4.749172
1,5.577243
1,6.454669
1,7.334114
1,1.012236
1,1.834252
1,2.659268
1,3.482835
1,4.376336
1,5.260077
1,6.159983
0,6.971566
1,1.288334
1,2.186114
1,3.098128
1,4.029751
1,5.030209
1,5.9683
1,6.903592
1,7.841377
0,8.825596
1,2.013985
1,2.907586
1,3.872599
1,4.834642
1,5.871674
1,6.910748
1,8.018734
1,8.971815
1,9.945848
1,11.90017
0,13.46195
1,1.643085
1,2.766199
1,2.771128
0,3.093179
1,1.37603
1,2.259103
1,3.042162
1,3.826583
1,4.450607
1,5.140245
1,5.874254
0,6.886278
1,1.367117
1,2.47408
1,3.583202
1,4.616184
1,5.729194
1,6.833246
1,9.511335
1,12.18444
1,14.85758
1,17.52572
1,20.20083
1,22.87092
1,25.59704
1,25.60202
1,25.63701
1,25.64207
1,26.44207
1,27.23915
1,1.376232
1,2.269331
1,3.16488
1,4.051792
1,5.027315
1,5.990314
1,6.952338
0,7.974431
1,1.237021
1,2.20106
1,3.165066
1,4.582139
1,5.964204
0,6.866248
1,1.064804
1,1.960831
1,2.92588
1,3.88875
1,4.926955
1,5.962993
1,7.071088
1,8.034117
1,8.998149
1,10.95629
0,12.51829
1,1.320067
1,2.427094
0,3.171134
1,1.341041
0,2.265619
1,1.340053
1,2.449025
1,3.413089
0,4.502265
1,0.9219024
1,1.822008
1,2.787029
1,3.749203
1,4.778341
1,5.817022
1,6.931233
1,7.887704
1,8.856455
1,10.81235
0,12.37753
1,1.303089
1,2.410106
1,3.51336
1,4.628191
1,5.478273
1,6.310315
0,7.136339
1,1.430064
0,2.5901
1,1.388045
1,2.497098
1,3.460156
1,4.497262
1,5.603342
1,6.714302
1,7.824291
1,8.859789
1,9.967394
1,11.07245
1,0.9062734
1,1.801235
1,2.696264
1,3.596282
1,4.557388
1,5.521408
1,6.485403
1,7.452493
1,12.7168
0,16.77189
1,1.150677
1,2.117158
1,3.322316
1,4.7962
1,6.268265
1,7.739363
1,9.212397
1,10.68147
1,12.15753
1,13.62562
1,15.10143
1,16.5701
1,18.04077
1,19.51381
1,20.98601
1,22.4609
1,23.84203
1,23.84701
1,24.12004
1,24.12503
0,24.13011
1,1.102129
1,1.994116
1,2.958162
1,3.924265
1,4.958235
1,5.994315
1,7.099195
1,8.064603
1,9.031403
1,10.98751
0,12.55256
1,1.314025
1,2.420066
1,3.525652
1,4.636208
1,5.486223
1,6.322253
0,7.147279
1,1.39405
1,2.502579
1,3.475109
1,3.485012
1,3.491172
1,3.502114
1,4.687213
1,5.957236
1,7.221214
1,8.405285
1,9.665355
1,0.9014132
1,1.801452
1,2.696441
1,3.591484
1,4.554651
1,5.517602
1,6.48167
1,7.446628
0,8.47061
1,1.204009
1,2.171017
1,3.375106
1,4.84823
1,6.320171
1,7.792973
1,9.265469
1,10.73438
1,12.20844
1,13.7055
1,14.90705
1,14.91359
1,20.66682
1,26.72705
1,30.16721
1,31.01426
1,31.80826
0,32.69583
1,1.411021
0,2.332128
1,1.935022
1,2.832018
1,3.795056
1,4.754954
1,5.794153
1,6.827094
1,7.939338
1,8.903193
1,9.86926
1,11.82325
1,13.32828
1,14.44035
0,15.46143
1,1.920289
1,3.026317
1,4.134393
1,5.24302
1,6.095449
1,6.928419
1,7.706417
1,8.545598
1,9.329222
1,10.16459
1,10.88848
1,11.73167
