Type,Time,AllTime,Score,Block
Hit,11.69774,195.1068,180,3
Hit,13.56904,196.9783,190,2
Hit,16.08992,199.4994,200,1
Clear,17.52219,200.9334,210,0
Start,1.43191,204.8558,210,21
Hit,2.594935,206.0187,210,21
Hit,3.790199,207.2142,210,21
Hit,4.987169,208.411,220,20
Hit,6.182268,209.6058,230,19
Hit,7.474968,210.8984,240,18
Hit,8.767405,212.191,260,16
Hit,10.05923,213.4826,270,15
Hit,11.35134,214.7746,280,14
Hit,12.64251,216.0655,290,13
Hit,14.02735,217.4503,300,12
Hit,15.40962,218.8323,310,11
Hit,16.7034,220.126,320,10
Hit,18.08698,221.5098,340,8
Hit,19.56679,222.9895,340,8
Hit,21.04621,224.469,340,8
Hit,22.43073,225.8537,360,6
Hit,23.91127,227.3339,370,5
Hit,25.39132,228.8138,370,5
Hit,26.87115,230.2936,370,5
Hit,28.42389,231.846,400,3
Hit,29.84755,233.2695,410,2
Hit,31.36907,234.7908,410,2
Hit,32.7931,236.215,420,1
Hit,34.31219,237.7336,420,1
Hit,35.83318,239.2547,420,1
Hit,37.35305,240.7747,420,1
Hit,38.91037,242.3321,420,1
Miss,38.93056,242.3523,420,1
Start,1.099554,243.5334,420,1
Hit,2.545533,244.9793,420,1
Hit,4.02696,246.4607,420,1
Hit,5.506581,247.9402,420,1
Hit,6.987015,249.4209,420,1
Hit,8.467157,250.9008,420,1
Clear,9.293096,251.7275,430,0
Start,0.7688158,254.0735,430,28
Hit,1.840064,255.1443,440,27
Hit,4.676206,257.9809,460,25
Hit,9.459704,262.7646,470,24
Hit,15.11812,268.4219,480,23
Hit,21.55386,274.8568,500,21
Hit,27.98976,281.2922,520,19
Hit,34.49493,287.8001,530,18
Hit,41.34284,294.6531,540,17
Hit,48.31428,301.6278,550,16
Hit,56.18423,309.4986,560,15
Hit,63.97572,317.2923,570,14
Hit,72.72865,326.0536,580,13
Hit,82.17852,335.5085,590,12
Hit,87.43027,340.7653,600,11
Hit,88.42449,341.7595,610,10
Hit,89.49304,342.8287,620,9
Hit,90.56178,343.8982,630,8
Hit,91.55833,344.8954,640,7
Hit,92.55417,345.8918,650,6
Hit,93.62188,346.9599,660,5
Hit,94.61811,347.9565,670,4
Hit,95.68523,349.0238,680,3
Hit,96.82972,350.1693,690,2
Hit,97.97424,351.3144,690,2
Miss,99.73111,353.0714,700,1
Start,1.653017,354.9008,700,1
Clear,2.412382,355.6607,710,0
Start,0.7356473,357.8539,710,28
Hit,1.806176,358.9249,710,28
Hit,2.800657,359.9198,730,26
Hit,3.677111,360.797,740,25
Hit,4.55327,361.6732,750,24
Hit,5.463214,362.5833,760,23
Hit,6.487319,363.6077,760,23
Hit,7.591278,364.7119,780,21
Hit,8.535006,365.6559,780,21
Miss,9.611987,366.7321,800,19
Start,0.4637547,369.3003,0,21
Hit,1.624768,370.4621,10,20
Hit,2.821783,371.6594,20,19
Hit,4.1137,372.9509,30,18
Hit,5.292077,374.1287,50,16
Hit,6.299666,375.1366,60,15
Hit,8.777585,377.6152,90,12
Hit,12.47329,381.3134,110,10
Hit,16.44076,385.2839,130,8
Hit,20.13745,388.9818,140,7
Hit,23.42126,392.2671,150,6
Hit,26.01737,394.8635,160,5
Hit,28.3976,397.2444,170,4
Hit,30.16776,399.0155,180,3
Hit,31.98557,400.834,180,3
Hit,33.68443,402.5327,190,2
Hit,35.50185,404.3501,190,2
Hit,37.31739,406.1665,200,1
Clear,38.26928,407.1186,210,0
Start,0.6188351,409.4691,210,21
Hit,1.779722,410.6287,210,21
Hit,2.976837,411.8248,210,21
Hit,4.172581,413.0203,220,20
Hit,5.369381,414.2168,230,19
Hit,6.659549,415.5061,240,18
Hit,7.952554,416.7988,260,16
Hit,9.245354,418.0921,270,15
Hit,10.53731,419.3834,280,14
Hit,11.82927,420.6748,290,13
Hit,13.2115,422.057,300,12
Hit,14.59708,423.4428,310,11
Hit,15.8894,424.7355,320,10
Hit,17.27332,426.1198,340,8
Hit,18.75325,427.6006,340,8
Hit,20.23319,429.0813,340,8
Hit,21.62997,430.4789,360,6
Hit,24.89518,433.7457,380,4
Hit,27.9182,436.7703,390,3
Hit,30.94286,439.7953,400,2
Hit,34.17489,443.0278,400,2
Hit,37.44406,446.2979,410,1
Clear,38.43717,447.2935,420,0
Start,0.6101992,449.6442,420,28
Hit,1.680707,450.7144,430,27
Hit,4.516679,453.5486,450,25
Hit,9.304523,458.3335,460,24
Hit,14.71059,463.7361,480,22
Hit,20.34985,469.373,500,20
Hit,26.03082,475.0539,510,19
Hit,29.09055,478.1139,520,18
Hit,30.05075,479.0743,530,17
Hit,31.01077,480.035,540,16
Hit,31.9697,480.9944,560,14
Hit,33.00275,482.028,570,13
Hit,34.0347,483.061,580,12
Hit,34.92222,483.9492,590,11
Hit,35.80887,484.8356,600,10
Hit,36.69765,485.7251,610,9
Hit,37.79858,486.8261,610,9
Hit,38.89838,487.9262,610,9
Hit,39.9987,489.0267,610,9
Hit,40.95823,489.9868,620,8
Hit,41.91874,490.947,630,7
Hit,42.88274,491.9118,650,5
Hit,43.91484,492.9441,660,4
Hit,44.92796,493.958,670,3
Hit,45.92326,494.9533,680,2
Hit,46.98506,496.0154,680,2
Hit,47.98025,497.0098,690,1
Hit,49.04119,498.0708,690,1
Hit,50.10109,499.1304,690,1
Hit,51.16115,500.1902,690,1
Hit,52.22106,501.2501,690,1
Hit,53.28117,502.3103,690,1
Clear,53.87953,502.9086,700,0
Start,0.6015568,504.8659,700,28
Hit,1.672848,505.9364,700,28
Hit,2.666705,506.9298,720,26
Hit,3.54144,507.8036,730,25
Hit,4.418551,508.6805,740,24
Miss,5.381361,509.6434,750,23
Start,0.40753,510.1447,750,23
Hit,1.665139,511.4015,770,21
Hit,2.956692,512.694,780,20
Hit,4.342179,514.0808,800,18
Hit,5.633806,515.3734,810,17
Hit,7.113282,516.8538,810,17
Hit,8.360918,518.1018,830,15
Hit,9.338058,519.0788,840,14
Hit,10.54217,520.2838,850,13
Hit,11.59378,521.3371,860,12
Hit,12.85612,522.5986,870,11
Hit,14.01441,523.7578,880,10
Hit,15.27597,525.0193,890,9
Hit,16.73609,526.4823,890,9
Hit,18.09599,527.8444,900,8
Hit,19.35597,529.1075,910,7
Hit,20.91577,530.6678,920,6
Hit,22.17597,531.9296,930,5
Hit,23.63616,533.3916,940,4
Hit,24.86203,534.6199,940,4
Hit,26.08594,535.845,950,3
Hit,27.30966,537.0694,950,3
Hit,28.534,538.2947,950,3
Miss,29.80811,539.5688,960,2
Start,1.627793,541.2913,960,2
Hit,3.075027,542.7397,960,2
Hit,4.458682,544.1249,970,1
Hit,5.938054,545.6058,970,1
Hit,7.418803,547.0872,970,1
Hit,8.898891,548.568,970,1
Hit,10.37876,550.0491,970,1
Hit,11.89466,551.5654,970,1
Miss,11.91514,551.5859,970,1
Start,0.6440375,552.3161,970,1
Hit,2.08999,553.762,970,1
Hit,3.568829,555.2427,970,1
Hit,5.049178,556.7253,970,1
Hit,6.528846,558.2051,970,1
Hit,8.008235,559.6854,970,1
Hit,9.48986,561.1673,970,1
Hit,11.01198,562.6897,970,1
Miss,11.02625,562.704,970,1
Start,0.7206062,565.5175,0,21
Hit,1.883244,566.6807,10,20
Hit,3.07911,567.8771,20,19
Hit,4.371179,569.1694,30,18
Hit,5.550345,570.349,50,16
Hit,6.540303,571.3395,60,15
Hit,7.624839,572.4232,70,14
Hit,8.785416,573.5832,80,13
Hit,9.820656,574.6182,90,12
Miss,9.839433,574.6369,90,12
Start,0.6676228,575.3839,90,12
Hit,2.019352,576.7369,100,11
Hit,3.311578,578.0305,110,10
Hit,4.604469,579.3251,120,9
Hit,4.609547,579.3302,120,9
Hit,4.823529,579.5446,120,9
Miss,4.839725,579.5608,120,9
Start,0.5436322,580.1962,120,9
Hit,1.990401,581.6449,120,9
Hit,3.37422,583.03,140,7
Hit,4.854308,584.5107,140,7
Hit,6.334294,585.992,150,6
Hit,7.718226,587.3771,160,5
Hit,9.19826,588.86,160,5
Hit,10.67778,590.3422,170,4
Hit,12.15683,591.8217,170,4
Hit,13.63705,593.3035,170,4
Hit,16.11711,595.7849,200,1
Hit,18.27292,597.9421,200,1
Hit,20.42965,600.0985,200,1
Hit,22.58613,602.256,200,1
Clear,23.81106,603.4821,210,0
Start,0.8590675,606.5461,210,21
Hit,2.021313,607.7087,210,21
Hit,3.216948,608.9048,210,21
Hit,4.412248,610.1002,220,20
Hit,5.609375,611.2971,230,19
Hit,6.900907,612.5883,240,18
Hit,8.193272,613.8812,260,16
Hit,9.484442,615.1732,270,15
Hit,10.77736,616.466,280,14
Hit,12.06907,617.7574,290,13
Hit,13.45285,619.1417,300,12
Hit,14.83729,620.527,310,11
Hit,16.1287,621.8176,320,10
Hit,17.51317,623.2035,340,8
Hit,18.99247,624.6822,340,8
Hit,20.47216,626.1613,340,8
Hit,21.8574,627.5466,360,6
Hit,23.33733,629.0291,370,5
Hit,24.81693,630.5103,370,5
Hit,26.29712,631.9911,370,5
Hit,27.85714,633.5523,400,3
Hit,29.29331,634.9893,410,2
Hit,30.829,636.5269,410,2
Hit,32.26461,637.9639,420,1
Hit,33.80045,639.5015,420,1
Hit,35.33617,641.037,420,1
Hit,36.87263,642.5745,420,1
Hit,38.40847,644.1116,420,1
Hit,39.94551,645.649,420,1
Miss,41.54802,647.2522,420,1
Start,1.093193,648.4588,420,1
Hit,2.539247,649.9055,420,1
Hit,4.018568,651.3856,420,1
Hit,5.500086,652.8682,420,1
Hit,6.979826,654.3489,420,1
Hit,8.459106,655.8285,420,1
Clear,9.284968,656.6549,430,0
Start,1.579633,663.2233,430,28
Hit,2.650962,664.2924,440,27
Hit,5.485847,667.1264,460,25
Hit,10.25513,671.8978,470,24
Hit,15.43412,677.0767,490,22
Hit,21.02223,682.6642,510,20
Hit,26.61023,688.2545,530,18
Hit,32.1978,693.8447,550,16
Hit,37.28659,698.9336,560,15
Hit,48.16108,709.813,580,13
Hit,64.30087,725.9567,610,10
Hit,65.47289,727.1298,620,9
Hit,66.59243,728.2493,630,8
Hit,68.00677,729.664,640,7
Hit,69.53899,731.1969,650,6
Hit,70.9668,732.6261,670,4
Hit,72.60728,734.2662,680,3
Hit,73.71692,735.3753,680,3
Hit,74.75181,736.4102,690,2
Hit,76.05473,737.713,700,1
Clear,77.10122,738.7598,710,0
Start,0.9263836,741.3741,710,28
Hit,1.997837,742.4436,710,28
Hit,2.990474,743.4354,730,26
Hit,3.866816,744.3104,740,25
Hit,4.742757,745.187,750,24
Hit,5.653586,746.0972,760,23
Hit,6.677326,747.1213,760,23
Hit,7.781654,748.2271,780,21
Hit,8.724096,749.1701,780,21
Hit,9.749674,750.1956,800,19
Hit,10.77289,751.2181,810,18
Hit,11.91084,752.3547,840,15
Hit,13.00099,753.4433,840,15
Hit,13.8799,754.3237,850,14
Hit,14.82872,755.2734,860,13
Hit,15.77656,756.2206,870,12
Hit,16.72535,757.1686,880,11
Hit,17.60501,758.0483,890,10
Hit,18.41275,758.8564,900,9
Hit,19.74076,760.1841,910,8
Hit,20.68966,761.1342,920,7
Hit,21.70554,762.1492,930,6
Hit,22.79291,763.2383,930,6
Hit,23.80916,764.2549,930,6
Hit,24.89769,765.3432,930,6
Hit,25.98569,766.4305,930,6
Hit,27.00143,767.4459,940,5
Hit,28.13474,768.5804,950,4
Hit,29.63577,770.085,950,4
Hit,31.04336,771.4939,960,3
Hit,32.41881,772.869,980,1
Hit,33.54985,773.9998,980,1
Hit,34.68363,775.1336,980,1
Clear,35.33395,775.7867,990,0
Start,0.647549,778.0347,990,35
Hit,1.622278,779.0089,1000,34
Miss,2.692743,780.0781,1010,33
Start,0.2108208,782.1921,0,21
Hit,1.37371,783.3559,10,20
Hit,2.569803,784.5526,20,19
Hit,3.86155,785.8444,30,18
Hit,5.040607,787.0249,50,16
Hit,6.047892,788.0336,60,15
Hit,8.528144,790.5126,90,12
Hit,12.23334,794.219,110,10
Hit,16.20965,798.1964,130,8
Hit,19.91369,801.9022,140,7
Hit,23.88936,805.8784,160,5
Hit,28.13701,810.1273,180,3
Hit,32.13576,814.1282,190,2
Hit,33.12362,815.116,200,1
Hit,34.17392,816.1666,200,1
Hit,35.22589,817.2188,200,1
Hit,36.27883,818.2711,200,1
Hit,37.33138,819.3242,200,1
Clear,37.92552,819.9188,210,0
Start,2.426249,824.8812,210,21
Hit,3.589406,826.0443,210,21
Hit,4.78562,827.2404,210,21
Hit,5.981697,828.437,220,20
Hit,7.176222,829.6322,230,19
Hit,8.468787,830.9252,240,18
Hit,9.760799,832.2162,260,16
Hit,11.05359,833.5081,270,15
Hit,12.34373,834.7989,280,14
Hit,13.63767,836.093,290,13
Hit,15.02083,837.4753,300,12
Hit,16.40501,838.8604,310,11
Hit,17.69692,840.1517,320,10
Hit,19.0798,841.5363,340,8
Hit,20.56124,843.0201,340,8
Miss,22.10387,844.5626,340,8
Start,0.5009586,845.1723,340,8
Hit,1.947097,846.6182,340,8
Hit,3.331458,848.0057,350,7
Hit,5.275801,849.951,370,5
Hit,7.727094,852.4075,390,3
Hit,10.34704,855.0311,390,3
Hit,12.96732,857.6544,390,3
Hit,15.58815,860.2782,390,3
Hit,18.04019,862.7336,400,2
Miss,20.77175,865.4659,410,1
Start,0.5021191,866.161,410,1
Hit,1.948484,867.6081,410,1
Miss,3.491244,869.1512,410,1
Start,0.3823166,869.6425,410,1
Hit,1.830125,871.0922,410,1
Miss,3.372271,872.6346,410,1
Start,0.4585402,875.4664,0,21
Hit,1.62061,876.6284,10,20
Hit,2.816253,877.8245,20,19
Hit,4.107922,879.1183,30,18
Hit,5.288871,880.2987,50,16
Hit,6.284106,881.2943,60,15
Hit,7.37981,882.3904,70,14
Hit,8.556293,883.5668,90,12
Hit,9.732745,884.7451,100,11
Hit,10.98875,886.0016,110,10
Hit,11.98052,886.9941,120,9
Hit,12.83546,887.8495,130,8
Hit,13.89614,888.9106,140,7
Hit,14.82074,889.8358,150,6
Hit,15.88029,890.8948,150,6
Hit,16.93951,891.9538,150,6
Hit,17.93268,892.9478,160,5
Hit,18.78396,893.7998,170,4
Hit,19.83162,894.8492,170,4
Hit,20.88062,895.8986,170,4
Hit,21.9268,896.9448,170,4
Hit,22.97585,897.9938,170,4
Hit,24.0236,899.0416,170,4
