ballspeed,2
starttime,63120352
start,63128048
hit,6.312947E+07,speed,36.00634
hit,6.313094E+07,speed,36.00634
hit,6.313197E+07,speed,36.00634
hit,6.31331E+07,speed,36.00634
hit,6.313438E+07,speed,36.00634
hit,6.313557E+07,speed,36.00634
hit,6.313674E+07,speed,37.00664
hit,6.313791E+07,speed,37.00664
hit,6.313926E+07,speed,37.00664
hit,6.31405E+07,speed,37.00664
hit,6.314174E+07,speed,38.00991
hit,6.315016E+07,speed,41.01492
hit,6.316358E+07,speed,55.12889
hit,6.317532E+07,speed,64.26952
hit,6.318692E+07,speed,64.26951
stage1finishtime,6.31928E+07
stage1life,3
starttime,63194434
start,63203467
hit,6.320419E+07,speed,65.0462
hit,6.320468E+07,speed,65.0462
hit,6.320581E+07,speed,65.0462
hit,6.320582E+07,speed,65.0462
miss,63205841,speed,65.0462
start,63206399
hit,6.320712E+07,speed,65.0462
hit,6.320786E+07,speed,65.0462
hit,6.320855E+07,speed,65.0462
hit,6.320913E+07,speed,65.0462
hit,6.320975E+07,speed,65.0462
hit,6.321032E+07,speed,65.0462
hit,6.32109E+07,speed,65.0462
hit,6.321155E+07,speed,65.0462
hit,6.321213E+07,speed,65.0462
hit,6.321275E+07,speed,65.0462
hit,6.321338E+07,speed,65.0462
hit,6.321393E+07,speed,65.0462
miss,63214604,speed,65.0462
start,63215117
hit,6.321602E+07,speed,65.0462
hit,6.321677E+07,speed,65.0462
hit,6.32177E+07,speed,65.0462
hit,6.321842E+07,speed,65.0462
hit,6.321941E+07,speed,65.0462
hit,6.32202E+07,speed,65.0462
hit,6.32212E+07,speed,65.0462
hit,6.322199E+07,speed,65.0462
hit,6.322305E+07,speed,65.0462
hit,6.322408E+07,speed,65.0462
hit,6.322511E+07,speed,65.0462
hit,6.322639E+07,speed,65.0462
miss,63227332,speed,65.04621
start,63227738
hit,6.322871E+07,speed,65.0462
miss,63229725,speed,65.0462
GameOvertime,6.322981E+07
score,510
ballspeed,2
starttime,80792642
start,80803249
miss,80804832,speed,35.00528
start,80810570
hit,8.081215E+07,speed,35.00528
hit,8.081366E+07,speed,35.00528
hit,8.081768E+07,speed,35.00528
hit,8.08177E+07,speed,35.00528
hit,8.081771E+07,speed,35.00528
hit,8.081773E+07,speed,35.00528
miss,80817747,speed,35.00528
start,80818663
hit,8.08205E+07,speed,35.00528
hit,8.082198E+07,speed,35.00528
hit,8.082372E+07,speed,35.00528
hit,8.082535E+07,speed,35.00528
hit,8.082704E+07,speed,35.00528
hit,8.082838E+07,speed,35.00528
hit,8.082975E+07,speed,33.99713
hit,8.083157E+07,speed,33.99713
miss,80831604,speed,33.99713
start,80832700
