ballspeed,4
starttime,63331893
start,63339026
hit,6.334047E+07,speed,36.00734
hit,6.334153E+07,speed,36.00734
hit,6.33418E+07,speed,36.00735
miss,63341817,speed,36.60722
start,63342783
hit,6.33443E+07,speed,36.63607
hit,6.334573E+07,speed,37.63884
hit,6.334733E+07,speed,37.63884
hit,6.33488E+07,speed,38.6483
hit,6.335045E+07,speed,40.65722
hit,6.335172E+07,speed,41.66092
hit,6.335322E+07,speed,43.67002
hit,6.335454E+07,speed,46.74706
hit,6.335573E+07,speed,48.79361
hit,6.335682E+07,speed,51.85728
hit,6.335793E+07,speed,55.95863
hit,6.335898E+07,speed,60.10803
hit,6.336001E+07,speed,64.30972
hit,6.336102E+07,speed,64.30972
hit,6.336194E+07,speed,64.30972
hit,6.336275E+07,speed,64.30972
hit,6.336376E+07,speed,64.30972
hit,6.336464E+07,speed,64.30972
hit,6.336564E+07,speed,64.30973
hit,6.336665E+07,speed,64.30973
hit,6.336764E+07,speed,64.30973
hit,6.336858E+07,speed,64.30973
hit,6.33696E+07,speed,64.30973
hit,6.337059E+07,speed,64.30973
hit,6.33716E+07,speed,64.30973
hit,6.337261E+07,speed,64.30973
stage1finishtime,6.337319E+07
stage1life,2
starttime,63375267
start,63376427
hit,6.337715E+07,speed,65.08524
hit,6.337791E+07,speed,65.08524
hit,6.337948E+07,speed,65.08526
hit,6.338058E+07,speed,65.08526
hit,6.338133E+07,speed,65.08524
hit,6.338207E+07,speed,65.08524
hit,6.338265E+07,speed,65.26747
hit,6.338327E+07,speed,65.26747
miss,63383338,speed,65.26747
start,63384354
hit,6.338526E+07,speed,65.08525
hit,6.338586E+07,speed,65.08525
hit,6.33864E+07,speed,65.08525
hit,6.338697E+07,speed,65.08525
hit,6.338756E+07,speed,65.08525
miss,63388506,speed,65.08525
start,63389069
hit,6.339E+07,speed,65.08524
hit,6.339156E+07,speed,65.08524
hit,6.3393E+07,speed,65.08525
hit,6.339456E+07,speed,65.08524
hit,6.339594E+07,speed,65.08524
hit,6.339773E+07,speed,65.08525
hit,6.339911E+07,speed,65.08526
hit,6.340794E+07,speed,65.08526
hit,6.340863E+07,speed,65.08526
hit,6.340922E+07,speed,65.08526
hit,6.340986E+07,speed,65.08526
hit,6.341494E+07,speed,65.08526
hit,6.341578E+07,speed,65.08526
hit,6.341667E+07,speed,65.08526
hit,6.341756E+07,speed,65.08526
hit,6.341844E+07,speed,65.08526
hit,6.341926E+07,speed,65.08526
hit,6.342016E+07,speed,65.08526
stage2finishtime,6.342058E+07
stage2life,0
starttime,63422405
start,63429124
miss,63429850,speed,65.08524
GameOvertime,6.342994E+07
score,590
starttime,63439561
start,63440542
hit,6.344134E+07,speed,65.08524
hit,6.344214E+07,speed,65.08524
hit,6.3443E+07,speed,65.08525
hit,6.344388E+07,speed,65.08525
hit,6.344482E+07,speed,65.08525
hit,6.344575E+07,speed,65.08525
hit,6.344676E+07,speed,65.08525
hit,6.344777E+07,speed,65.08524
miss,63450808,speed,65.18089
start,63455378
hit,6.345635E+07,speed,65.08524
hit,6.345716E+07,speed,65.08524
hit,6.345818E+07,speed,65.08524
hit,6.345899E+07,speed,65.08524
hit,6.345998E+07,speed,65.08524
hit,6.346099E+07,speed,65.08524
hit,6.346195E+07,speed,65.08524
miss,63462089,speed,65.08524
start,63462856
hit,6.346383E+07,speed,65.08524
stage1finishtime,6.34644E+07
stage1life,1
starttime,63465378
start,63465666
hit,6.346641E+07,speed,65.08525
hit,6.346642E+07,speed,65.08525
hit,6.346862E+07,speed,65.08525
hit,6.346863E+07,speed,65.08525
hit,6.346865E+07,speed,65.08525
hit,6.347015E+07,speed,65.08525
hit,6.347018E+07,speed,65.08524
hit,6.34702E+07,speed,65.08524
hit,6.347022E+07,speed,65.08524
hit,6.347023E+07,speed,65.21613
hit,6.34783E+07,speed,65.21613
miss,63479030,speed,65.21613
start,63479558
miss,63480351,speed,65.08524
GameOvertime,6.348042E+07
score,260
